Sequence,Step,SourceID,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TotalTime,LSTM_Predicted_Increment,LSTM_Predicted_Cumulative,Increment_MAE_Transformer,Increment_MAE_LSTM,Increment_Improvement_Pct,Cumulative_MAE_Transformer,Cumulative_MAE_LSTM,Cumulative_Improvement_Pct
61,8,MRI_CCS_11,0.014705882,2.3970587,87.09313,31.0,121.0,,4.7923937,172.52615,28.6029413,26.207606315612793,8.374435898965427,33.90687,51.526153564453125,-51.96375709245097
61,9,MRI_FRR_257,0.004901961,0.79901963,87.89215,7.0,128.0,,1.5974646,174.12361,6.20098037,5.402535438537598,12.876108031646652,40.10785,46.12361145019531,-14.99896267238287
61,10,MRI_FRR_264,0.024509804,3.995098,91.88725,2.0,130.0,,7.987323,182.11093,1.995098,5.987322807312012,-200.10168960682694,38.112750000000005,52.110931396484375,-36.728342605779865
61,11,MRI_FRR_257,0.004901961,0.79901963,92.68627,2.0,132.0,,1.5974646,183.70839,1.20098037,0.40253543853759766,66.48276286667387,39.31373000000001,51.70838928222656,-31.52755864738999
61,12,MRI_MPT_1005,0.034313727,5.5931377,98.27941,0.0,132.0,,11.182252,194.89064,5.5931377,11.182251930236816,-99.92806417472642,33.72059,62.89064025878906,-86.5051597815728
61,13,MRI_FRR_264,0.014705882,2.3970587,100.67647,0.0,132.0,,4.7923937,199.68303,2.3970587,4.792393684387207,-99.92809038790776,31.323530000000005,67.68302917480469,-116.0772721810239
61,14,MRI_FRR_257,0.004901961,0.79901963,101.47549,1.0,133.0,,1.5974646,201.28049,0.20098037000000002,0.5974645614624023,-197.2750828662532,31.524510000000006,68.28048706054688,-116.5949195103964
61,15,MRI_FRR_264,0.014705882,2.3970587,103.87254,0.0,133.0,,4.7923937,206.07288,2.3970587,4.792393684387207,-99.92809038790776,29.12746,73.0728759765625,-150.8728051692887
61,16,MRI_FRR_257,0.004901961,0.79901963,104.67156,1.0,134.0,,1.5974646,207.67033,0.20098037000000002,0.5974645614624023,-197.2750828662532,29.32844,73.67033386230469,-151.19076862698694
61,17,MRI_FRR_264,0.014705882,2.3970587,107.06862,0.0,134.0,,4.7923937,212.46272,2.3970587,4.792393684387207,-99.92809038790776,26.931380000000004,78.46272277832031,-191.34312010123617
61,18,MRI_FRR_34,0.004901961,0.79901963,107.86764,1.0,135.0,,1.5974646,214.06018,0.20098037000000002,0.5974645614624023,-197.2750828662532,27.132360000000006,79.0601806640625,-191.38703991861556
61,19,MRI_FRR_257,0.004901961,0.79901963,108.66666,5.0,140.0,,1.5974646,215.65764,4.20098037,3.4025354385375977,19.00615716189129,31.333340000000007,75.65763854980469,-141.46049718863253
61,20,MRI_FRR_264,0.05392157,8.789216,117.45587,6.0,146.0,,17.57211,233.22975,2.7892159999999997,11.57210922241211,-314.8875247529094,28.544129999999996,87.22975158691406,-205.5961123597534
61,21,MRI_FRR_257,0.044117644,7.191176,124.64705,2.0,148.0,,14.377179,247.60693,5.191176,12.377179145812988,-138.42726861530005,23.352950000000007,99.60693359375,-326.52826984920523
61,22,MRI_FRR_264,0.014705882,2.3970587,127.044106,15.0,163.0,,4.7923937,252.39932,12.6029413,10.207606315612793,19.006158382941976,35.955894,89.39932250976562,-148.6360720436144
61,23,MRI_MSR_100,0.22058825,35.955887,163.0,-163.0,0.0,324.2853088378906,71.8859,324.28522,198.955887,234.88590240478516,-18.05928738604511,163.0,324.28521728515625,-98.94798606451303
62,1,MRI_MSR_104,0.004184101,0.6192469,1.2384938,23.0,23.0,,1.4569061,1.4569061,22.3807531,21.54309391975403,3.7427658332282454,21.7615062,21.54309391975403,1.0036634332138792
62,2,MRI_FRR_257,0.096234314,14.242679,15.481173,13.0,36.0,,33.50884,34.965744,1.2426790000000008,20.508838653564453,-1550.3729968531245,20.518827,1.0342559814453125,94.95947803719329
62,3,MRI_FRR_264,0.11297072,16.719666,32.200836,0.0,36.0,,39.33646,74.3022,16.719666,39.33646011352539,-135.2706095535963,3.7991639999999975,38.30220031738281,-908.1744383075551
62,4,MRI_FRR_257,0.012552301,1.8577406,34.05858,1.0,37.0,,4.370718,78.67292,0.8577406000000001,3.370718002319336,-292.9763849722557,2.941420000000001,41.67292022705078,-1316.7619798277965
62,5,MRI_FRR_264,0.012552301,1.8577406,35.91632,7.0,44.0,,4.370718,83.04364,5.1422594,2.629281997680664,48.86912943985938,8.083680000000001,39.04364013671875,-382.99339084078963
62,6,MRI_FRR_264,0.046025105,6.8117156,42.728035,3.0,47.0,,16.025965,99.0696,3.8117156000000003,13.025964736938477,-241.7349588447385,4.271965000000002,52.069602966308594,-1118.867733380507
62,7,MRI_CCS_11,0.08786611,13.004185,55.73222,7.0,54.0,,30.595026,129.66463,6.004185,23.59502601623535,-292.9763326119257,1.732219999999998,75.66462707519531,-4268.072593273106
62,8,MRI_FRR_264,0.012552301,1.8577406,57.589962,11.0,65.0,,4.370718,134.03534,9.1422594,6.629281997680664,27.48748741825611,7.410038,69.03533935546875,-831.6462257746688
62,9,MRI_FRR_257,0.012552301,1.8577406,59.447704,1.0,66.0,,4.370718,138.40605,0.8577406000000001,3.370718002319336,-292.9763849722557,6.552295999999998,72.40605163574219,-1005.0485453609269
62,10,MRI_FRR_264,0.029288705,4.3347282,63.782433,8.0,74.0,,10.198342,148.6044,3.6652718,2.1983423233032227,40.02239279217376,10.217567000000003,74.60440063476562,-630.1581740033181
62,11,MRI_CCS_11,0.029288705,4.3347282,68.11716,3.0,77.0,,10.198342,158.80275,1.3347281999999998,7.198342323303223,-439.3114735496877,8.882840000000002,81.80274963378906,-820.9076110094188
62,12,MRI_FRR_264,0.029288705,4.3347282,72.45189,14.0,91.0,,10.198342,169.0011,9.6652718,3.8016576766967773,60.66683115215883,18.548109999999994,78.0010986328125,-320.53394460574435
62,13,MRI_FRR_257,0.004184101,0.6192469,73.07114,7.0,98.0,,1.4569061,170.45801,6.3807531,5.543093919754028,13.12790460809354,24.92886,72.4580078125,-190.6591308728117
62,14,MRI_FRR_264,0.029288705,4.3347282,77.40587,0.0,98.0,,10.198342,180.65636,4.3347282,10.198342323303223,-135.27062950113512,20.594130000000007,82.65635681152344,-301.3588183211595
62,15,MRI_FRR_257,0.004184101,0.6192469,78.025116,1.0,99.0,,1.4569061,182.11327,0.38075309999999996,0.4569060802459717,-20.00061988883918,20.974884000000003,83.11326599121094,-296.25137374400225
62,16,MRI_FRR_257,0.004184101,0.6192469,78.64436,2.0,101.0,,1.4569061,183.57018,1.3807531,0.5430939197540283,60.666833211960316,22.355639999999994,82.57017517089844,-269.3482949756682
62,17,MRI_FRR_264,0.012552301,1.8577406,80.502106,1.0,102.0,,4.370718,187.94089,0.8577406000000001,3.370718002319336,-292.9763849722557,21.497894000000002,85.94088745117188,-299.76421621193157
62,18,MRI_FRR_34,0.012552301,1.8577406,82.35985,0.0,102.0,,4.370718,192.3116,1.8577406,4.370718002319336,-135.27062940430628,19.640150000000006,90.31159973144531,-359.8315172310053
62,19,MRI_FRR_257,0.004184101,0.6192469,82.979095,6.0,108.0,,1.4569061,193.76851,5.3807531,4.543093919754028,15.567694050967912,25.020905,85.76850891113281,-242.78739682330763
62,20,MRI_FRR_264,0.06276151,9.288703,92.2678,15.0,123.0,,21.853588,215.6221,5.711297,6.853588104248047,-20.000555114679674,30.732200000000006,92.62210083007812,-201.38454399645357
62,21,MRI_MPT_1005,0.21338913,31.58159,123.84939,6.0,129.0,,74.30221,289.92432,25.58159,68.30220794677734,-166.99750854726915,5.15061,160.92431640625,-3024.373936412386
62,22,MRI_FRR_257,0.037656903,5.5732217,129.4226,2.0,131.0,,13.112153,303.03647,3.5732217000000004,11.112153053283691,-210.984147814945,1.5774000000000115,172.03646850585938,-10806.331209956772
62,23,MRI_FRR_264,0.012552301,1.8577406,131.28035,17.0,148.0,,4.370718,307.4072,15.1422594,12.629281997680664,16.595788884182873,16.71965,159.40719604492188,-853.4122786357481
62,24,MRI_MSR_100,0.11297072,16.719666,148.00002,-148.0,0.0,346.7436218261719,39.33646,346.74365,164.719666,187.3364601135254,-13.73047594300331,148.00002,346.74365234375,-134.28621992331486
63,1,MRI_MSR_104,0.00295858,0.57988167,1.1597633,13.0,13.0,,1.6506236,1.6506236,12.42011833,11.349376440048218,8.621028089285375,11.8402367,11.349376440048218,4.145696343653184
63,2,MRI_FRR_257,0.06804734,13.337278,14.497042,12.0,25.0,,37.96434,39.614964,1.3372779999999995,25.964340209960938,-1841.5813473309925,10.502958,14.61496353149414,-39.150928067065884
63,3,MRI_FRR_264,0.07988166,15.656805,30.153847,1.0,26.0,,44.566833,84.18179,14.656805,43.56683349609375,-197.2464564827993,4.153846999999999,58.181793212890625,-1300.6725142474106
63,4,MRI_FRR_264,0.00887574,1.739645,31.893492,25.0,51.0,,4.9518704,89.13367,23.260355,20.048129558563232,13.809872813363203,19.106508,38.1336669921875,-99.58470167435878
63,5,MRI_FRR_264,0.109467454,21.455622,53.349113,41.0,92.0,,61.073067,150.20673,19.544378,20.07306671142578,-2.7050679813181215,38.650887,58.20672607421875,-50.59609388581109
63,6,MRI_CCS_11,0.044378698,8.698225,62.04734,5.0,97.0,,24.759352,174.96608,3.6982250000000008,19.75935173034668,-434.2928494168602,34.95266,77.96607971191406,-123.06193494833886
63,7,MRI_CCS_11,0.14497042,28.414202,90.46154,7.0,104.0,,80.88055,255.84662,21.414202,73.88054656982422,-245.00723664521433,13.53846,151.84661865234375,-1021.5944697723652
63,8,MRI_FRR_264,0.05029586,9.857988,100.31953,5.0,109.0,,28.060598,283.90723,4.857988000000001,23.060598373413086,-374.6944285044155,8.68047,174.9072265625,-1914.9511093581339
63,9,MRI_FRR_257,0.12130178,23.775148,124.09467,7.0,116.0,,67.67556,351.5828,16.775148,60.675559997558594,-261.69910392181686,8.094669999999994,235.58279418945312,-2810.3446365256805
63,10,MRI_FRR_264,0.014792899,2.899408,126.99408,0.0,116.0,,8.253117,359.8359,2.899408,8.253116607666016,-184.64833537280765,10.994079999999997,243.83590698242188,-2117.8836881523684
63,11,MRI_FRR_257,0.00295858,0.57988167,127.57396,3.0,119.0,,1.6506236,361.48654,2.42011833,1.3493764400482178,44.24336928813651,8.57396,242.48654174804688,-2728.1743995545453
63,12,MRI_FRR_264,0.014792899,2.899408,130.47337,1.0,120.0,,8.253117,369.73965,1.8994080000000002,7.253116607666016,-281.86195949822337,10.473369999999989,249.73965454101562,-2284.52049856938
63,13,MRI_FRR_257,0.00295858,0.57988167,131.05325,1.0,121.0,,1.6506236,371.3903,0.42011833,0.6506235599517822,-54.866739556872524,10.053249999999991,250.39028930664062,-2390.6402338213097
63,14,MRI_FRR_264,0.014792899,2.899408,133.95267,25.0,146.0,,8.253117,379.6434,22.100592,16.746883392333984,24.224276922835436,12.047329999999988,233.64340209960938,-1839.3791163652825
63,15,MRI_MPT_1005,0.00887574,1.739645,135.6923,19.0,165.0,,4.9518704,384.59528,17.260355,14.048129558563232,18.610425112558623,29.30770000000001,219.59527587890625,-649.2750228742145
63,16,MRI_FRR_257,0.00295858,0.57988167,136.27219,1.0,166.0,,1.6506236,386.2459,0.42011833,0.6506235599517822,-54.866739556872524,29.727810000000005,220.24591064453125,-640.8749943051009
63,17,MRI_FRR_264,0.00887574,1.739645,138.01183,0.0,166.0,,4.9518704,391.19778,1.739645,4.951870441436768,-184.6483300579582,27.988169999999997,225.19778442382812,-704.6177525141092
63,18,MRI_FRR_34,0.00887574,1.739645,139.75146,1.0,167.0,,4.9518704,396.14966,0.7396450000000001,3.9518704414367676,-434.29286231053635,27.24853999999999,229.149658203125,-740.9612338977614
63,19,MRI_FRR_257,0.044378698,8.698225,148.44969,6.0,173.0,,24.759352,420.909,2.6982250000000008,18.75935173034668,-595.2478659246977,24.550309999999996,247.90899658203125,-909.7998623318047
63,20,MRI_FRR_264,0.044378698,8.698225,157.14792,6.0,179.0,,24.759352,445.66833,2.6982250000000008,18.75935173034668,-595.2478659246977,21.85208,266.6683349609375,-1120.3338765048338
63,21,MRI_FRR_257,0.044378698,8.698225,165.84615,2.0,181.0,,24.759352,470.42767,6.698225000000001,22.75935173034668,-239.78183369992317,15.153850000000006,289.42767333984375,-1809.9283240882257
63,22,MRI_FRR_264,0.00887574,1.739645,167.58578,15.0,196.0,,4.9518704,475.37955,13.260355,10.048129558563232,24.224279375904853,28.41422,279.3795471191406,-883.2384880497885
63,23,MRI_MSR_100,0.14497042,28.414202,195.99998,-196.0,0.0,556.2601318359375,80.88055,556.2601,224.414202,276.8805465698242,-23.379244317979587,195.99998,556.2600708007812,-183.80618753164225
64,1,MRI_MSR_104,0.0024038462,0.5168269,1.0336539,3.0,3.0,,1.6798661,1.6798661,2.4831731,1.320133924484253,46.836814377368505,1.9663461,1.320133924484253,32.863602979950834
64,2,MRI_FRR_257,0.05528846,11.887019,12.920673,12.0,15.0,,38.63692,40.316788,0.11298099999999955,26.636920928955078,-23476.460580942978,2.0793269999999993,25.316787719726562,-1117.547202519208
64,3,MRI_FRR_264,0.06490385,13.954328,26.875,23.0,38.0,,45.356384,85.67317,9.045672,22.35638427734375,-147.1500655489581,11.125,47.67317199707031,-328.5228943556882
64,4,MRI_FRR_264,0.0072115385,1.5504807,28.42548,23.0,61.0,,5.039598,90.71277,21.4495193,17.960402011871338,16.266645603235787,32.57452,29.7127685546875,8.785245171110732
64,5,MRI_FRR_264,0.088942304,19.122595,47.548073,39.0,100.0,,62.15504,152.86781,19.877405,23.155040740966797,-16.489253707749064,52.451927,52.86781311035156,-0.7928900502579529
64,6,MRI_FRR_257,0.21874999,47.031246,94.579315,0.0,100.0,,152.8678,305.7356,47.031246,152.8677978515625,-225.03454799297148,5.420685000000006,205.735595703125,-3695.380024906903
64,7,MRI_FRR_264,0.0072115385,1.5504807,96.1298,12.0,112.0,,5.039598,310.7752,10.4495193,6.960402011871338,33.39021813308352,15.870199999999997,198.77520751953125,-1152.5060019377906
64,8,MRI_FRR_264,0.045673076,9.819712,105.94951,20.0,132.0,,31.917456,342.69266,10.180288,11.917455673217773,-17.06403269944597,26.050489999999996,210.69265747070312,-708.7857751263149
64,9,MRI_FRR_257,0.0024038462,0.5168269,106.46634,7.0,139.0,,1.6798661,344.37253,6.4831731,5.320133924484253,17.939350956335673,32.53366,205.37252807617188,-531.2616781394158
64,10,MRI_FRR_264,0.016826924,3.6177886,110.08413,0.0,139.0,,11.759063,356.1316,3.6177886,11.759062767028809,-225.03454643615183,28.915869999999998,217.131591796875,-650.9080369944775
64,11,MRI_FRR_257,0.0024038462,0.5168269,110.60096,3.0,142.0,,1.6798661,357.81146,2.4831731,1.320133924484253,46.836814377368505,31.39904,215.81146240234375,-587.3186645271439
64,12,MRI_FRR_264,0.0072115385,1.5504807,112.15144,0.0,142.0,,5.039598,362.85107,1.5504807,5.039597988128662,-225.03455142193397,29.848560000000006,220.85107421875,-639.9052892962003
64,13,MRI_FRR_257,0.0024038462,0.5168269,112.668274,1.0,143.0,,1.6798661,364.53094,0.4831731,0.6798660755157471,-40.70859398334614,30.331726000000003,221.53094482421875,-630.3604972042103
64,14,MRI_FRR_264,0.0072115385,1.5504807,114.21876,0.0,143.0,,5.039598,369.57056,1.5504807,5.039597988128662,-225.03455142193397,28.781239999999997,226.570556640625,-687.2161054931095
64,15,MRI_FRR_34,0.0072115385,1.5504807,115.76924,1.0,144.0,,5.039598,374.61017,0.5504807,4.039597988128662,-633.8309931898905,28.230760000000004,230.61016845703125,-716.8755232130883
64,16,MRI_FRR_257,0.0024038462,0.5168269,116.28607,6.0,150.0,,1.6798661,376.29004,5.4831731,4.320133924484253,21.21106071803108,33.713930000000005,226.2900390625,-571.2063502015338
64,17,MRI_FRR_264,0.016826924,3.6177886,119.90386,42.0,192.0,,11.759063,388.0491,38.3822114,30.24093723297119,21.21106072337669,72.09614,196.04910278320312,-171.92732202195998
64,18,MRI_MPT_1005,0.2716346,58.40144,178.3053,6.0,198.0,,189.82486,577.87396,52.40144,183.82485961914062,-250.8011604626526,19.69470000000001,379.87396240234375,-1828.8131446650293
64,19,MRI_FRR_257,0.03125,6.71875,185.02405,2.0,200.0,,21.83826,599.7122,4.71875,19.838260650634766,-320.41347074192885,14.975950000000012,399.71221923828125,-2569.027468963778
64,20,MRI_FRR_264,0.01201923,2.5841346,187.60818,15.0,215.0,,8.39933,608.1116,12.4158654,6.600669860839844,46.83681202890743,27.391819999999996,393.111572265625,-1335.142214959156
64,21,MRI_MSR_100,0.12740384,27.391827,215.00002,-215.0,0.0,697.1444091796875,89.03289,697.1445,242.391827,304.0328903198242,-25.430339002240455,215.00002,697.1444702148438,-224.25321179730298
65,1,MRI_MSR_104,0.001980198,0.4217822,0.8435644,3.0,3.0,,1.5040796,1.5040796,2.5782178,1.4959204196929932,41.978508577010324,2.1564356,1.4959204196929932,30.629951588028266
65,2,MRI_FRR_257,0.045544554,9.70099,10.544554,13.0,16.0,,34.593826,36.097904,3.299010000000001,21.593826293945312,-554.5547389654868,5.455446,20.097904205322266,-268.4007541330675
65,3,MRI_FRR_264,0.053465348,11.388119,21.932673,33.0,49.0,,40.61015,76.70805,21.611881,7.610149383544922,64.78719560067483,27.067327,27.708053588867188,-2.3671587108220504
65,4,MRI_FRR_264,0.0059405942,1.2653465,23.198019,22.0,71.0,,4.5122385,81.22029,20.7346535,17.48776149749756,15.659253734345944,47.801981,10.220291137695312,78.61952386932393
65,5,MRI_CCS_11,0.00990099,2.1089108,25.30693,1.0,72.0,,7.520397,88.74069,1.1089107999999999,6.520397186279297,-488.0001517055562,46.69307,16.740692138671875,64.14737317834987
65,6,MRI_CCS_11,0.21188119,45.130695,70.43762,17.0,89.0,,160.93651,249.6772,28.130695000000003,143.93650817871094,-411.6706436819671,18.562380000000005,160.6772003173828,-765.6066749920149
65,7,MRI_FRR_264,0.02970297,6.3267326,76.76436,14.0,103.0,,22.561193,272.2384,7.6732674,8.561193466186523,-11.571681526262504,26.235640000000004,169.2384033203125,-545.0706112765401
65,8,MRI_FRR_257,0.0059405942,1.2653465,78.02971,7.0,110.0,,4.5122385,276.75064,5.7346535,2.4877614974975586,56.618800115864744,31.970290000000006,166.75064086914062,-421.58000715395633
65,9,MRI_FRR_264,0.00990099,2.1089108,80.13862,1.0,111.0,,7.520397,284.27103,1.1089107999999999,6.520397186279297,-488.0001517055562,30.861379999999997,173.27102661132812,-461.44937981168744
65,10,MRI_FRR_257,0.001980198,0.4217822,80.5604,2.0,113.0,,1.5040796,285.77512,1.5782178,0.49592041969299316,68.57718752804631,32.4396,172.77511596679688,-432.6055684003406
65,11,MRI_FRR_264,0.00990099,2.1089108,82.66931,0.0,113.0,,7.520397,293.2955,2.1089108,7.520397186279297,-256.6010087424891,30.330690000000004,180.29550170898438,-494.4325754177843
65,12,MRI_FRR_257,0.001980198,0.4217822,83.091095,1.0,114.0,,1.5040796,294.7996,0.5782178,0.5040795803070068,12.821850121700365,30.908905000000004,180.79959106445312,-484.9433717061575
65,13,MRI_FRR_264,0.0059405942,1.2653465,84.356445,1.0,115.0,,4.5122385,299.31183,0.26534649999999993,3.5122385025024414,-1223.642295075474,30.643555000000006,184.31182861328125,-501.4701251642677
65,14,MRI_FRR_34,0.001980198,0.4217822,84.77823,0.0,115.0,,1.5040796,300.81592,0.4217822,1.5040795803070068,-256.60100883987207,30.221770000000006,185.81591796875,-514.8412815290103
65,15,MRI_FRR_257,0.0059405942,1.2653465,86.04358,6.0,121.0,,4.5122385,305.32816,4.7346535,1.4877614974975586,68.57718315611568,34.956419999999994,184.32815551757812,-427.30844725397554
65,16,MRI_FRR_264,0.021782178,4.639604,90.68318,68.0,189.0,,16.544876,321.87305,63.360396,51.45512390136719,18.789769083250068,98.31682,132.873046875,-35.147828087808364
65,17,MRI_MPT_1005,0.21188119,45.130695,135.81387,6.0,195.0,,160.93651,482.80957,39.130695,154.93650817871094,-295.94622119211255,59.18612999999999,287.8095703125,-386.2787452271335
65,18,MRI_FRR_257,0.24752475,52.72277,188.53665,2.0,197.0,,188.00993,670.8195,50.72277,186.0099334716797,-266.7188000018132,8.463349999999991,473.81951904296875,-5498.48663995899
65,19,MRI_FRR_264,0.00990099,2.1089108,190.64557,16.0,213.0,,7.520397,678.3399,13.8910892,8.479602813720703,38.956530394170215,22.354430000000008,465.33990478515625,-1981.6451360430847
65,20,MRI_MSR_100,0.104950495,22.354456,213.00003,-213.0,0.0,758.0560913085938,79.71622,758.05615,235.354456,292.7162170410156,-24.37249840768497,213.00003,758.05615234375,-255.89485707760224
66,1,MRI_MSR_104,0.004310345,1.512931,3.025862,54.0,54.0,,1.6307911,1.6307911,52.487069,52.36920893192291,0.22455067566658293,50.974137999999996,52.36920893192291,-2.7368210364301135
66,2,MRI_FRR_257,0.099137925,34.797413,37.823277,7.0,61.0,,37.508194,39.138985,27.797413,30.508193969726562,-9.751918172121139,23.176723000000003,21.86101531982422,5.676849484613436
66,3,MRI_FRR_264,0.116379306,40.849136,78.67241,5.0,66.0,,44.031357,83.17034,35.849136,39.03135681152344,-8.876701551533728,12.67241,17.17034149169922,-35.49389178300907
66,4,MRI_CCS_11,0.08189654,28.745687,107.4181,13.0,79.0,,30.98503,114.15537,15.745687,17.985029220581055,-14.221940399177594,28.418099999999995,35.155372619628906,-23.707681441155152
66,5,MRI_FRR_264,0.06465517,22.693964,130.11206,19.0,98.0,,24.461866,138.61723,3.693964000000001,5.46186637878418,-47.859220576707784,32.112060000000014,40.61723327636719,-26.48591612113072
66,6,MRI_CCS_11,0.012931034,4.538793,134.65085,113.0,211.0,,4.892373,143.50961,108.461207,108.10762691497803,0.3259968193254334,76.34915000000001,67.49038696289062,11.602962229585243
66,7,MRI_CCS_11,0.012931034,4.538793,139.18964,55.0,266.0,,4.892373,148.402,50.461207,50.10762691497803,0.7006968442549826,126.81036,117.59800720214844,7.264668910214879
66,8,MRI_FRR_257,0.004310345,1.512931,140.70256,1.0,267.0,,1.6307911,150.03279,0.512931,0.6307910680770874,-22.977762716054865,126.29744,116.96720886230469,7.387506142401071
66,9,MRI_FRR_264,0.012931034,4.538793,145.24135,9.0,276.0,,4.892373,154.92517,4.461207,4.107626914978027,7.925659693037615,130.75865,121.0748291015625,7.405874027024208
66,10,MRI_FRR_264,0.012931034,4.538793,149.78014,7.0,283.0,,4.892373,159.81755,2.461207,2.1076269149780273,14.366125442596767,133.21986,123.18244934082031,7.534470205252954
66,11,MRI_FRR_257,0.004310345,1.512931,151.29306,7.0,290.0,,1.6307911,161.44835,5.487069,5.369208931922913,2.147960378793986,138.70694,128.55165100097656,7.321399346725867
66,12,MRI_FRR_264,0.021551723,7.564655,158.85771,7.0,297.0,,8.153955,169.60231,0.5646550000000001,1.1539554595947266,-104.36469341362891,138.14229,127.39768981933594,7.777922445519084
66,13,MRI_MPT_1005,0.038793102,13.616379,172.47409,3.0,300.0,,14.677119,184.27943,10.616379,11.677119255065918,-9.991544716573491,127.52591000000001,115.72056579589844,9.257212282665988
66,14,MRI_FRR_257,0.004310345,1.512931,173.98701,1.0,301.0,,1.6307911,185.91023,0.512931,0.6307910680770874,-22.977762716054865,127.01299,115.08976745605469,9.387404031623312
66,15,MRI_FRR_264,0.012931034,4.538793,178.5258,1.0,302.0,,4.892373,190.80261,3.538793,3.8923730850219727,-9.991544716573491,123.4742,111.1973876953125,9.942815830908398
66,16,MRI_FRR_257,0.004310345,1.512931,180.03873,2.0,304.0,,1.6307911,192.43341,0.487069,0.3692089319229126,24.19781757350342,123.96127000000001,111.56658935546875,9.998833219868803
66,17,MRI_FRR_264,0.012931034,4.538793,184.57751,2.0,306.0,,4.892373,197.32579,2.538793,2.8923730850219727,-13.927093899422779,121.42249000000001,108.67420959472656,10.499109683283095
66,18,MRI_FRR_34,0.004310345,1.512931,186.09044,0.0,306.0,,1.6307911,198.95659,1.512931,1.6307910680770874,-7.790181315412757,119.90956,107.04341125488281,10.72987737184357
66,19,MRI_FRR_257,0.004310345,1.512931,187.60336,6.0,312.0,,1.6307911,200.58739,4.487069,4.369208931922913,2.626660478746535,124.39663999999999,111.41261291503906,10.43760272380422
66,20,MRI_FRR_264,0.06465517,22.693964,210.29733,19.0,331.0,,24.461866,225.04926,3.693964000000001,5.46186637878418,-47.859220576707784,120.70267000000001,105.95074462890625,12.22170592505846
66,21,MRI_FRR_257,0.047413792,16.64224,226.93958,2.0,333.0,,17.938702,242.98796,14.642240000000001,15.938701629638672,-8.854257474530336,106.06042,90.01203918457031,15.131357027842887
66,22,MRI_FRR_264,0.012931034,4.538793,231.47836,18.0,351.0,,4.892373,247.88034,13.461207,13.107626914978027,2.6266595931700074,119.52163999999999,103.11965942382812,13.72302168558921
66,23,MRI_MSR_100,0.34051725,119.52155,350.9999,-351.0,0.0,376.7127380371094,128.8325,376.71283,470.52155,479.83250427246094,-1.9788581994726804,350.9999,376.71282958984375,-7.325623052839537
67,1,MRI_MSR_104,0.0027027028,1.1324325,2.264865,58.0,58.0,,1.6491407,1.6491407,56.8675675,56.35085928440094,0.9086167007214787,55.735135,56.35085928440094,-1.1047327406687726
67,2,MRI_FRR_257,0.06216216,26.045946,28.31081,12.0,70.0,,37.930233,39.579372,14.045946,25.930233001708984,-84.61008608255352,41.689189999999996,30.42062759399414,27.029938470874242
67,3,MRI_FRR_264,0.072972976,30.575676,58.886486,1.0,71.0,,44.526802,84.10617,29.575676,43.52680206298828,-47.170945688572864,12.113514000000002,13.106170654296875,-8.194621761256665
67,4,MRI_FRR_264,0.008108108,3.3972974,62.283783,35.0,106.0,,4.9474225,89.0536,31.6027026,30.05257749557495,4.905039686147125,43.716217,16.94640350341797,61.23543008440559
67,5,MRI_FRR_264,0.1,41.9,104.183784,46.0,152.0,,61.018208,150.07181,4.100000000000001,15.018207550048828,-266.297745123142,47.816216,1.928192138671875,95.96749324816528
67,6,MRI_CCS_11,0.04054054,16.986486,121.17027,18.0,170.0,,24.737108,174.80891,1.0135140000000007,6.73710823059082,-564.7276930156679,48.82973,4.8089141845703125,90.15166746862964
67,7,MRI_CCS_11,0.13243243,55.48919,176.65945,11.0,181.0,,80.80789,255.6168,44.48919,69.80789184570312,-56.90978380524151,4.3405500000000075,74.61680603027344,-1619.0633912815958
67,8,MRI_FRR_264,0.045945946,19.251352,195.91081,1.0,182.0,,28.03539,283.6522,18.251352,27.035390853881836,-48.12815430814021,13.910809999999998,101.65219116210938,-630.7424309735335
67,9,MRI_FRR_257,0.11081081,46.42973,242.34055,0.0,182.0,,67.61477,351.26697,46.42973,67.6147689819336,-45.62817613183104,60.34055000000001,169.2669677734375,-180.51943141624906
67,10,MRI_FRR_264,0.013513513,5.662162,248.0027,18.0,200.0,,8.245703,359.51266,12.337838,9.754297256469727,20.939979464232493,48.002700000000004,159.51266479492188,-232.2993598170975
67,11,MRI_FRR_257,0.0027027028,1.1324325,249.13513,5.0,205.0,,1.6491407,361.1618,3.8675675,3.35085928440094,13.360030965175396,44.135130000000004,156.16180419921875,-253.82654180291016
67,12,MRI_FRR_264,0.013513513,5.662162,254.79729,2.0,207.0,,8.245703,369.4075,3.6621620000000004,6.245702743530273,-70.54687213537449,47.797290000000004,162.40750122070312,-239.78391080478224
67,13,MRI_FRR_257,0.0027027028,1.1324325,255.92972,3.0,210.0,,1.6491407,371.05664,1.8675675,1.35085928440094,27.667445251593858,45.92972,161.056640625,-250.6588775742591
67,14,MRI_FRR_264,0.013513513,5.662162,261.5919,1.0,211.0,,8.245703,379.30234,4.662162,7.245702743530273,-55.41507874523178,50.59190000000001,168.30233764648438,-232.6665684555914
67,15,MRI_FRR_257,0.0027027028,1.1324325,262.72433,2.0,213.0,,1.6491407,380.95148,0.8675675,0.35085928440093994,59.558272480130945,49.72433000000001,167.95147705078125,-237.7651886929019
