Sequence,Step,SourceID,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TotalTime,LSTM_Predicted_Increment,LSTM_Predicted_Cumulative,Increment_MAE_Transformer,Increment_MAE_LSTM,Increment_Improvement_Pct,Cumulative_MAE_Transformer,Cumulative_MAE_LSTM,Cumulative_Improvement_Pct
5,15,MRI_CCS_11,0.0040322584,2.7056453,330.08878,2.0,601.0,,1.491502,180.47174,0.7056453,0.508497953414917,27.938589909843238,270.91122,420.52825927734375,-55.227332141261535
5,16,MRI_CCS_11,0.0040322584,2.7056453,332.79443,11.0,612.0,,1.491502,181.96324,8.2943547,9.508497953414917,-14.63818822957882,279.20557,430.03675842285156,-54.02155423434122
5,17,MRI_CCS_11,0.03629032,24.350805,357.14523,22.0,634.0,,13.423518,195.38676,2.350805000000001,8.576481819152832,-264.83169889262734,276.85477,438.6132354736328,-58.42719107697977
5,18,MRI_FRR_257,0.22983871,154.22177,511.367,10.0,644.0,,85.01562,280.40237,144.22177,75.01561737060547,47.985926555605666,132.63299999999998,363.5976257324219,-174.13812982622872
5,19,MRI_FRR_264,0.028225807,18.939516,530.3065,3.0,647.0,,10.440515,290.8429,15.939516000000001,7.44051456451416,53.32032312327326,116.69349999999997,356.1571044921875,-205.2073204524567
5,20,MRI_MPT_1005,0.012096775,8.116936,538.42346,3.0,650.0,,4.4745064,295.3174,5.116936000000001,1.4745063781738281,71.18380260816575,111.57654000000002,354.6825866699219,-217.88276161809804
5,21,MRI_FRR_3,0.06048387,40.584675,579.0081,4.0,654.0,,22.37253,317.68994,36.584675,18.372529983520508,49.780803072541964,74.99189999999999,336.31005859375,-348.4618453376299
5,22,MRI_FRR_257,0.012096775,8.116936,587.12506,2.0,656.0,,4.4745064,322.16446,6.116936000000001,2.474506378173828,59.546636123480326,68.87494000000004,333.8355407714844,-384.6981220912631
5,23,MRI_FRR_264,0.0040322584,2.7056453,589.8307,15.0,671.0,,1.491502,323.65598,12.2943547,13.508497953414917,-9.875615947658623,81.16930000000002,347.3440246582031,-327.9253666819882
5,24,MRI_EXU_95,0.116935484,78.46371,668.2944,0.0,671.0,,43.25356,366.90955,78.46371,43.25355911254883,44.874440537480545,2.705600000000004,304.0904541015625,-11139.29827400806
5,25,MRI_MSR_100,0.0040322584,2.7056453,671.0,-671.0,0.0,368.4010009765625,1.491502,368.40106,673.7056453,672.4915020465851,0.1802186551181823,671.0,368.40106201171875,45.096712069788566
6,1,MRI_MSR_104,0.002617801,0.8507854,1.7015707,82.0,82.0,,0.86102766,0.86102766,81.1492146,81.13897234201431,0.012621512156546099,80.2984293,81.13897234201431,-1.0467739522948771
6,2,MRI_FRR_2,0.03926701,12.761779,14.463349,5.0,87.0,,12.915414,13.776442,7.761779000000001,7.915413856506348,-1.9793768478379377,72.536651,73.22355842590332,-0.9469797908140452
6,3,MRI_FRR_257,0.013089004,4.2539263,18.717276,9.0,96.0,,4.305138,18.08158,4.7460737,4.694861888885498,1.079035311114156,77.282724,77.91842079162598,-0.8225600221156475
6,4,MRI_FRR_264,0.028795809,9.358638,28.075912,11.0,107.0,,9.471304,27.552883,1.6413620000000009,1.528696060180664,6.864173766624106,78.924088,79.44711685180664,-0.6626986323955281
6,5,MRI_CCS_11,0.013089004,4.2539263,32.329838,22.0,129.0,,4.305138,31.85802,17.7460737,17.694861888885498,0.28858107985036785,96.670162,97.1419792175293,-0.4880691288479397
6,6,MRI_FRR_264,0.007853403,2.552356,34.882195,43.0,172.0,,2.5830827,34.441105,40.447644,40.41691732406616,0.07596654068116974,137.117805,137.55889511108398,-0.32168696916055517
6,7,MRI_FRR_257,0.24345548,79.12303,114.005226,1.0,173.0,,80.07557,114.51668,78.12303,79.07556915283203,-1.2192808610111914,58.99477400000001,58.48332214355469,0.8669443439944684
6,8,MRI_FRR_264,0.007853403,2.552356,116.55758,11.0,184.0,,2.5830827,117.09976,8.447644,8.416917324066162,0.36373071514185806,67.44242,66.90023803710938,0.8039183097086723
6,9,MRI_FRR_264,0.044502616,14.46335,131.02094,1.0,185.0,,14.63747,131.73723,13.46335,13.637470245361328,-1.2932906398580442,53.979060000000004,53.26277160644531,1.3269745593100204
6,10,MRI_FRR_264,0.08115183,26.374344,157.39528,63.0,248.0,,26.691856,158.42908,36.625656,36.308143615722656,0.8669124841814249,90.60471999999999,89.5709228515625,1.1409970125590436
6,11,MRI_CCS_11,0.08115183,26.374344,183.76962,4.0,252.0,,26.691856,185.12094,22.374344,22.691856384277344,-1.4190913676724692,68.23038,66.87905883789062,1.9805270938097834
6,12,MRI_CCS_11,0.08115183,26.374344,210.14397,26.0,278.0,,26.691856,211.8128,0.3743440000000007,0.6918563842773438,-84.81834469828354,67.85603,66.18719482421875,2.459376382292412
6,13,MRI_FRR_257,0.10209423,33.180626,243.32458,10.0,288.0,,33.58008,245.39288,23.180625999999997,23.580078125,-1.7232154343027815,44.67542,42.60711669921875,4.629622510054192
6,14,MRI_FRR_264,0.044502616,14.46335,257.78793,2.0,290.0,,14.63747,260.03036,12.46335,12.637470245361328,-1.397058137349332,32.21206999999998,29.969635009765625,6.9614743486971165
6,15,MRI_FRR_3,0.049738213,16.164919,273.95285,14.0,304.0,,16.359524,276.3899,2.164919000000001,2.3595237731933594,-8.989009436073966,30.047149999999988,27.610107421875,8.110727899734213
6,16,MRI_MPT_1005,0.070680626,22.971203,296.92404,6.0,310.0,,23.247746,299.63763,16.971203,17.247745513916016,-1.6294809149122575,13.07596000000001,10.36236572265625,20.752543425826918
6,17,MRI_FRR_257,0.018324606,5.955497,302.87955,2.0,312.0,,6.027193,305.66483,3.9554970000000003,4.027193069458008,-1.812567913918467,9.120450000000005,6.335174560546875,30.538794022807302
6,18,MRI_FRR_264,0.002617801,0.8507854,303.73035,13.0,325.0,,0.86102766,306.52585,12.1492146,12.138972342014313,0.08430386920392191,21.269650000000013,18.474151611328125,13.143133002526538
6,19,MRI_MSR_100,0.06544502,21.269632,324.99997,-325.0,0.0,328.051513671875,21.52569,328.05154,346.269632,346.52569007873535,-0.07394759894374744,324.99997,328.0515441894531,-0.9389459911190471
7,1,MRI_MSR_104,0.004424779,1.3008851,2.6017702,6.0,6.0,,1.514669,1.514669,4.6991149,4.485331058502197,4.549449120680203,3.3982298,4.485331058502197,-31.99022204155225
7,2,MRI_FRR_2,0.06637169,19.513275,22.115046,5.0,11.0,,22.720032,24.234701,14.513275,17.72003173828125,-22.09533505209024,11.115046,13.234701156616211,-19.070142909136063
7,3,MRI_FRR_257,0.022123896,6.5044255,28.61947,10.0,21.0,,7.5733447,31.808046,3.4955745,2.4266552925109863,30.57921401729569,7.61947,10.808046340942383,-41.84774454053081
7,4,MRI_FRR_264,0.04867257,14.309736,42.929207,8.0,29.0,,16.661358,48.469406,6.309735999999999,8.661357879638672,-37.269734892849286,13.929206999999998,19.469406127929688,-39.77397369376225
7,5,MRI_CCS_11,0.022123896,6.5044255,49.43363,1.0,30.0,,7.5733447,56.04275,5.5044255,6.573344707489014,-19.41926923143957,19.43363,26.04275131225586,-34.008681405665634
7,6,MRI_CCS_11,0.004424779,1.3008851,50.734516,13.0,43.0,,1.514669,57.55742,11.6991149,11.485331058502197,1.8273505587828902,7.734515999999999,14.557418823242188,-88.21370106729611
7,7,MRI_FRR_264,0.013274337,3.9026551,54.637173,87.0,130.0,,4.5440063,62.101425,83.0973449,82.45599365234375,0.7718071479035259,75.36282700000001,67.89857482910156,9.9044216731658
7,8,MRI_FRR_264,0.022123896,6.5044255,61.141598,37.0,167.0,,7.5733447,69.67477,30.4955745,29.426655292510986,3.5051617325294644,105.858402,97.32523345947266,8.060927030173138
7,9,MRI_CCS_11,0.30530974,89.76106,150.90266,2.0,169.0,,104.512146,174.18692,87.76106,102.51214599609375,-16.808235903365055,18.097340000000003,5.186920166015625,71.33877041589744
7,10,MRI_CCS_11,0.004424779,1.3008851,152.20355,11.0,180.0,,1.514669,175.70158,9.6991149,9.485331058502197,2.2041582526030536,27.796449999999993,4.2984161376953125,84.5360967400682
7,11,MRI_CCS_11,0.004424779,1.3008851,153.50444,1.0,181.0,,1.514669,177.21625,0.3008850999999999,0.5146689414978027,-71.05165443480016,27.49556000000001,3.78375244140625,86.23867838514201
7,12,MRI_CCS_11,0.004424779,1.3008851,154.80533,63.0,244.0,,1.514669,178.73091,61.6991149,61.4853310585022,0.34649417879704564,89.19467,65.26908874511719,26.824003334372797
