SN,Sequence,Step,SourceID,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TotalTime,LSTM_Predicted_Increment,LSTM_Predicted_Cumulative,Increment_MAE_Transformer,Increment_MAE_LSTM,Increment_Improvement_Pct,Cumulative_MAE_Transformer,Cumulative_MAE_LSTM,Cumulative_Improvement_Pct
175974,60,8,MRI_FRR_264,0.014705882,3.7058823,117.352936,25.0,146.0,,5.275035,165.28445,21.2941177,19.72496509552002,7.368948676751145,28.647064,19.284454345703125,32.68261506413668
175974,60,9,MRI_FRR_257,0.014705882,3.7058823,121.058815,1.0,147.0,,5.275035,170.5595,2.7058823,4.2750349044799805,-57.99042347407279,25.941185000000004,23.559494018554688,9.181118678446326
175974,60,10,MRI_FRR_264,0.014705882,3.7058823,124.764694,13.0,160.0,,5.275035,175.83453,9.2941177,7.7249650955200195,16.883287420386136,35.235305999999994,15.83453369140625,55.06060401062999
175974,60,11,MRI_FRR_264,0.05392157,13.588236,138.35294,8.0,168.0,,19.341795,195.17633,5.588236,11.341794967651367,-102.95841062638311,29.64706000000001,27.17633056640625,8.333809266732551
175974,60,12,MRI_MPT_1005,0.073529415,18.529413,156.88235,27.0,195.0,,26.375177,221.55151,8.470586999999998,0.6248226165771484,92.62362081190892,38.11765,26.551513671875,30.34325654421245
175974,60,13,MRI_CCS_11,0.034313727,8.647059,165.52942,0.0,195.0,,12.308415,233.85992,8.647059,12.308415412902832,-42.34221615583786,29.47058000000001,38.85992431640625,-31.86005947764256
175974,60,14,MRI_FRR_257,0.004901961,1.2352941,166.76471,3.0,198.0,,1.7583451,235.61827,1.7647059,1.241654872894287,29.639557906261487,31.235289999999992,37.61827087402344,-20.43515803446501
175974,60,15,MRI_FRR_264,0.014705882,3.7058823,170.4706,1.0,199.0,,5.275035,240.89331,2.7058823,4.2750349044799805,-57.99042347407279,28.52940000000001,41.893310546875,-46.84259236743495
175974,60,16,MRI_FRR_34,0.014705882,3.7058823,174.17648,0.0,199.0,,5.275035,246.16835,3.7058823,5.2750349044799805,-42.34221374165016,24.82352,47.16835021972656,-90.01475302344937
175974,60,17,MRI_FRR_257,0.004901961,1.2352941,175.41177,6.0,205.0,,1.7583451,247.9267,4.7647059,4.241654872894287,10.977614108474416,29.58823000000001,42.92669677734375,-45.080313277758535
175974,60,18,MRI_FRR_264,0.05392157,13.588236,189.00002,47.0,252.0,,19.341795,267.2685,33.411764,27.658205032348636,17.220159245861325,62.99998,15.26849365234375,75.76428809605376
175974,60,19,MRI_MSR_100,0.25,63.0,252.00002,-252.0,0.0,356.9440612792969,89.6756,356.9441,315.0,341.67559814453125,-8.468443855406745,252.00002,356.944091796875,-41.644469630151214
175974,61,1,MRI_MSR_104,0.004901961,0.79901963,1.5980393,13.0,13.0,,1.5974646,1.5974646,12.20098037,11.402535438537598,6.544104713303479,11.4019607,11.402535438537598,-0.0050406991632377
175974,61,2,MRI_FRR_257,0.1127451,18.37745,19.97549,7.0,20.0,,36.741684,38.33915,11.37745,29.741683959960938,-161.4090500064684,0.0245099999999993,18.339149475097656,-74723.13127335018
175974,61,3,MRI_FRR_264,0.13235295,21.57353,41.54902,6.0,26.0,,43.131542,81.47069,15.573530000000002,37.13154220581055,-138.42726861418407,15.54902,55.47068786621094,-256.7471639126514
175974,61,4,MRI_CCS_11,0.09313726,15.181373,56.730392,6.0,32.0,,30.351826,111.82251,9.181373,24.351825714111328,-165.23076357001645,24.730392,79.822509765625,-222.77090377550425
175974,61,5,MRI_FRR_264,0.073529415,11.985294,68.71568,11.0,43.0,,23.961967,135.78448,0.9852939999999996,12.96196746826172,-1215.5431240078317,25.71568000000001,92.78448486328124,-260.8089883809459
175974,61,6,MRI_CCS_11,0.014705882,2.3970587,71.11274,45.0,88.0,,4.7923937,140.57687,42.6029413,40.20760631561279,5.622463875251742,16.887259999999998,52.57687377929688,-211.3404648196148
175974,61,7,MRI_FRR_264,0.083333336,13.583334,84.696075,2.0,90.0,,27.156897,167.73376,11.583334,25.156896591186523,-117.18182857531797,5.303925000000007,77.7337646484375,-1365.589438923767
175974,61,8,MRI_CCS_11,0.014705882,2.3970587,87.09313,31.0,121.0,,4.7923937,172.52615,28.6029413,26.207606315612797,8.374435898965427,33.90687,51.526153564453125,-51.96375709245097
175974,61,9,MRI_FRR_257,0.004901961,0.79901963,87.89215,7.0,128.0,,1.5974646,174.12361,6.20098037,5.402535438537598,12.876108031646652,40.10785,46.12361145019531,-14.99896267238287
175974,61,10,MRI_FRR_264,0.024509804,3.995098,91.88725,2.0,130.0,,7.987323,182.11093,1.995098,5.987322807312012,-200.1016896068269,38.112750000000005,52.110931396484375,-36.728342605779865
175974,61,11,MRI_FRR_257,0.004901961,0.79901963,92.68627,2.0,132.0,,1.5974646,183.70839,1.20098037,0.4025354385375976,66.48276286667387,39.31373000000001,51.70838928222656,-31.52755864738999
175974,61,12,MRI_MPT_1005,0.034313727,5.5931377,98.27941,0.0,132.0,,11.182252,194.89064,5.5931377,11.182251930236816,-99.92806417472642,33.72059,62.89064025878906,-86.5051597815728
175974,61,13,MRI_FRR_264,0.014705882,2.3970587,100.67647,0.0,132.0,,4.7923937,199.68303,2.3970587,4.792393684387207,-99.92809038790776,31.323530000000005,67.68302917480469,-116.0772721810239
175974,61,14,MRI_FRR_257,0.004901961,0.79901963,101.47549,1.0,133.0,,1.5974646,201.28049,0.20098037,0.5974645614624023,-197.2750828662532,31.524510000000006,68.28048706054688,-116.5949195103964
175974,61,15,MRI_FRR_264,0.014705882,2.3970587,103.87254,0.0,133.0,,4.7923937,206.07288,2.3970587,4.792393684387207,-99.92809038790776,29.12746,73.0728759765625,-150.8728051692887
175974,61,16,MRI_FRR_257,0.004901961,0.79901963,104.67156,1.0,134.0,,1.5974646,207.67033,0.20098037,0.5974645614624023,-197.2750828662532,29.32844,73.67033386230469,-151.19076862698694
175974,61,17,MRI_FRR_264,0.014705882,2.3970587,107.06862,0.0,134.0,,4.7923937,212.46272,2.3970587,4.792393684387207,-99.92809038790776,26.931380000000004,78.46272277832031,-191.34312010123617
175974,61,18,MRI_FRR_34,0.004901961,0.79901963,107.86764,1.0,135.0,,1.5974646,214.06018,0.20098037,0.5974645614624023,-197.2750828662532,27.13236000000001,79.0601806640625,-191.3870399186156
175974,61,19,MRI_FRR_257,0.004901961,0.79901963,108.66666,5.0,140.0,,1.5974646,215.65764,4.20098037,3.4025354385375977,19.00615716189129,31.333340000000007,75.65763854980469,-141.46049718863253
175974,61,20,MRI_FRR_264,0.05392157,8.789216,117.45587,6.0,146.0,,17.57211,233.22975,2.789216,11.57210922241211,-314.8875247529094,28.54413,87.22975158691406,-205.5961123597534
175974,61,21,MRI_FRR_257,0.044117644,7.191176,124.64705,2.0,148.0,,14.377179,247.60693,5.191176,12.377179145812988,-138.42726861530005,23.352950000000007,99.60693359375,-326.52826984920523
175974,61,22,MRI_FRR_264,0.014705882,2.3970587,127.044106,15.0,163.0,,4.7923937,252.39932,12.6029413,10.207606315612791,19.006158382941976,35.955894,89.39932250976562,-148.6360720436144
175974,61,23,MRI_MSR_100,0.22058825,35.955887,163.0,-163.0,0.0,324.2853088378906,71.8859,324.28522,198.955887,234.8859024047852,-18.05928738604511,163.0,324.28521728515625,-98.94798606451305
175974,62,1,MRI_MSR_104,0.004184101,0.6192469,1.2384938,23.0,23.0,,1.4569061,1.4569061,22.3807531,21.54309391975403,3.742765833228245,21.7615062,21.54309391975403,1.0036634332138792
175974,62,2,MRI_FRR_257,0.096234314,14.242679,15.481173,13.0,36.0,,33.50884,34.965744,1.2426790000000008,20.508838653564453,-1550.3729968531245,20.518827,1.0342559814453125,94.95947803719328
175974,62,3,MRI_FRR_264,0.11297072,16.719666,32.200836,0.0,36.0,,39.33646,74.3022,16.719666,39.33646011352539,-135.2706095535963,3.7991639999999975,38.30220031738281,-908.1744383075552
175974,62,4,MRI_FRR_257,0.012552301,1.8577406,34.05858,1.0,37.0,,4.370718,78.67292,0.8577406000000001,3.370718002319336,-292.9763849722557,2.941420000000001,41.67292022705078,-1316.7619798277965
175974,62,5,MRI_FRR_264,0.012552301,1.8577406,35.91632,7.0,44.0,,4.370718,83.04364,5.1422594,2.629281997680664,48.86912943985938,8.083680000000001,39.04364013671875,-382.9933908407896
175974,62,6,MRI_FRR_264,0.046025105,6.8117156,42.728035,3.0,47.0,,16.025965,99.0696,3.8117156,13.025964736938477,-241.7349588447385,4.271965000000002,52.069602966308594,-1118.867733380507
175974,62,7,MRI_CCS_11,0.08786611,13.004185,55.73222,7.0,54.0,,30.595026,129.66463,6.004185,23.59502601623535,-292.9763326119257,1.732219999999998,75.66462707519531,-4268.072593273106
175974,62,8,MRI_FRR_264,0.012552301,1.8577406,57.589962,11.0,65.0,,4.370718,134.03534,9.1422594,6.629281997680664,27.48748741825611,7.410038,69.03533935546875,-831.6462257746688
175974,62,9,MRI_FRR_257,0.012552301,1.8577406,59.447704,1.0,66.0,,4.370718,138.40605,0.8577406000000001,3.370718002319336,-292.9763849722557,6.552295999999998,72.40605163574219,-1005.0485453609268
175974,62,10,MRI_FRR_264,0.029288705,4.3347282,63.782433,8.0,74.0,,10.198342,148.6044,3.6652718,2.1983423233032227,40.02239279217376,10.217567000000004,74.60440063476562,-630.1581740033181
175974,62,11,MRI_CCS_11,0.029288705,4.3347282,68.11716,3.0,77.0,,10.198342,158.80275,1.3347281999999998,7.198342323303223,-439.3114735496877,8.882840000000002,81.80274963378906,-820.9076110094188
175974,62,12,MRI_FRR_264,0.029288705,4.3347282,72.45189,14.0,91.0,,10.198342,169.0011,9.6652718,3.801657676696777,60.66683115215883,18.548109999999998,78.0010986328125,-320.53394460574435
175974,62,13,MRI_FRR_257,0.004184101,0.6192469,73.07114,7.0,98.0,,1.4569061,170.45801,6.3807531,5.543093919754028,13.12790460809354,24.92886,72.4580078125,-190.6591308728117
175974,62,14,MRI_FRR_264,0.029288705,4.3347282,77.40587,0.0,98.0,,10.198342,180.65636,4.3347282,10.198342323303224,-135.27062950113512,20.594130000000007,82.65635681152344,-301.3588183211595
175974,62,15,MRI_FRR_257,0.004184101,0.6192469,78.025116,1.0,99.0,,1.4569061,182.11327,0.3807530999999999,0.4569060802459717,-20.00061988883918,20.974884000000003,83.11326599121094,-296.25137374400225
175974,62,16,MRI_FRR_257,0.004184101,0.6192469,78.64436,2.0,101.0,,1.4569061,183.57018,1.3807531,0.5430939197540283,60.66683321196032,22.355639999999998,82.57017517089844,-269.3482949756682
175974,62,17,MRI_FRR_264,0.012552301,1.8577406,80.502106,1.0,102.0,,4.370718,187.94089,0.8577406000000001,3.370718002319336,-292.9763849722557,21.497894,85.94088745117188,-299.7642162119316
175974,62,18,MRI_FRR_34,0.012552301,1.8577406,82.35985,0.0,102.0,,4.370718,192.3116,1.8577406,4.370718002319336,-135.27062940430628,19.64015000000001,90.31159973144533,-359.8315172310053
175974,62,19,MRI_FRR_257,0.004184101,0.6192469,82.979095,6.0,108.0,,1.4569061,193.76851,5.3807531,4.543093919754028,15.567694050967912,25.020905,85.76850891113281,-242.78739682330763
175974,62,20,MRI_FRR_264,0.06276151,9.288703,92.2678,15.0,123.0,,21.853588,215.6221,5.711297,6.853588104248047,-20.000555114679678,30.73220000000001,92.62210083007812,-201.3845439964536
175974,62,21,MRI_MPT_1005,0.21338913,31.58159,123.84939,6.0,129.0,,74.30221,289.92432,25.58159,68.30220794677734,-166.99750854726915,5.15061,160.92431640625,-3024.373936412386
175974,62,22,MRI_FRR_257,0.037656903,5.5732217,129.4226,2.0,131.0,,13.112153,303.03647,3.5732217000000004,11.112153053283691,-210.984147814945,1.5774000000000117,172.03646850585938,-10806.331209956772
175974,62,23,MRI_FRR_264,0.012552301,1.8577406,131.28035,17.0,148.0,,4.370718,307.4072,15.1422594,12.629281997680664,16.595788884182873,16.71965,159.40719604492188,-853.4122786357481
175974,62,24,MRI_MSR_100,0.11297072,16.719666,148.00002,-148.0,0.0,346.7436218261719,39.33646,346.74365,164.719666,187.3364601135254,-13.73047594300331,148.00002,346.74365234375,-134.28621992331486
175974,63,1,MRI_MSR_104,0.00295858,0.57988167,1.1597633,13.0,13.0,,1.6506236,1.6506236,12.42011833,11.349376440048218,8.621028089285375,11.8402367,11.349376440048218,4.145696343653184
175974,63,2,MRI_FRR_257,0.06804734,13.337278,14.497042,12.0,25.0,,37.96434,39.614964,1.3372779999999995,25.964340209960938,-1841.5813473309925,10.502958,14.61496353149414,-39.15092806706589
175974,63,3,MRI_FRR_264,0.07988166,15.656805,30.153847,1.0,26.0,,44.566833,84.18179,14.656805,43.56683349609375,-197.2464564827993,4.153846999999999,58.18179321289063,-1300.6725142474106
175974,63,4,MRI_FRR_264,0.00887574,1.739645,31.893492,25.0,51.0,,4.9518704,89.13367,23.260355,20.048129558563232,13.809872813363205,19.106508,38.1336669921875,-99.58470167435878
175974,63,5,MRI_FRR_264,0.109467454,21.455622,53.349113,41.0,92.0,,61.073067,150.20673,19.544378,20.07306671142578,-2.705067981318121,38.650887,58.20672607421875,-50.59609388581109
175974,63,6,MRI_CCS_11,0.044378698,8.698225,62.04734,5.0,97.0,,24.759352,174.96608,3.6982250000000008,19.75935173034668,-434.2928494168602,34.95266,77.96607971191406,-123.06193494833886
175974,63,7,MRI_CCS_11,0.14497042,28.414202,90.46154,7.0,104.0,,80.88055,255.84662,21.414202,73.88054656982422,-245.00723664521436,13.53846,151.84661865234375,-1021.5944697723652
175974,63,8,MRI_FRR_264,0.05029586,9.857988,100.31953,5.0,109.0,,28.060598,283.90723,4.857988000000001,23.06059837341309,-374.6944285044155,8.68047,174.9072265625,-1914.9511093581336
175974,63,9,MRI_FRR_257,0.12130178,23.775148,124.09467,7.0,116.0,,67.67556,351.5828,16.775148,60.675559997558594,-261.69910392181686,8.094669999999994,235.58279418945312,-2810.3446365256805
175974,63,10,MRI_FRR_264,0.014792899,2.899408,126.99408,0.0,116.0,,8.253117,359.8359,2.899408,8.253116607666016,-184.64833537280765,10.994079999999997,243.83590698242188,-2117.8836881523684
175974,63,11,MRI_FRR_257,0.00295858,0.57988167,127.57396,3.0,119.0,,1.6506236,361.48654,2.42011833,1.3493764400482178,44.24336928813651,8.57396,242.48654174804688,-2728.1743995545453
175974,63,12,MRI_FRR_264,0.014792899,2.899408,130.47337,1.0,120.0,,8.253117,369.73965,1.899408,7.253116607666016,-281.86195949822337,10.473369999999989,249.7396545410156,-2284.52049856938
175974,63,13,MRI_FRR_257,0.00295858,0.57988167,131.05325,1.0,121.0,,1.6506236,371.3903,0.42011833,0.6506235599517822,-54.86673955687253,10.053249999999991,250.39028930664065,-2390.6402338213097
175974,63,14,MRI_FRR_264,0.014792899,2.899408,133.95267,25.0,146.0,,8.253117,379.6434,22.100592,16.746883392333984,24.22427692283544,12.047329999999988,233.64340209960935,-1839.3791163652825
175974,63,15,MRI_MPT_1005,0.00887574,1.739645,135.6923,19.0,165.0,,4.9518704,384.59528,17.260355,14.048129558563232,18.610425112558623,29.30770000000001,219.59527587890625,-649.2750228742145
175974,63,16,MRI_FRR_257,0.00295858,0.57988167,136.27219,1.0,166.0,,1.6506236,386.2459,0.42011833,0.6506235599517822,-54.86673955687253,29.727810000000005,220.24591064453125,-640.8749943051009
175974,63,17,MRI_FRR_264,0.00887574,1.739645,138.01183,0.0,166.0,,4.9518704,391.19778,1.739645,4.951870441436768,-184.6483300579582,27.98817,225.19778442382807,-704.6177525141092
175974,63,18,MRI_FRR_34,0.00887574,1.739645,139.75146,1.0,167.0,,4.9518704,396.14966,0.7396450000000001,3.951870441436768,-434.2928623105364,27.24853999999999,229.149658203125,-740.9612338977614
175974,63,19,MRI_FRR_257,0.044378698,8.698225,148.44969,6.0,173.0,,24.759352,420.909,2.6982250000000008,18.75935173034668,-595.2478659246977,24.55031,247.90899658203125,-909.7998623318048
175974,63,20,MRI_FRR_264,0.044378698,8.698225,157.14792,6.0,179.0,,24.759352,445.66833,2.6982250000000008,18.75935173034668,-595.2478659246977,21.85208,266.6683349609375,-1120.3338765048338
175974,63,21,MRI_FRR_257,0.044378698,8.698225,165.84615,2.0,181.0,,24.759352,470.42767,6.698225000000001,22.75935173034668,-239.7818336999232,15.153850000000006,289.4276733398437,-1809.9283240882255
175974,63,22,MRI_FRR_264,0.00887574,1.739645,167.58578,15.0,196.0,,4.9518704,475.37955,13.260355,10.048129558563232,24.224279375904853,28.41422,279.3795471191406,-883.2384880497885
175974,63,23,MRI_MSR_100,0.14497042,28.414202,195.99998,-196.0,0.0,556.2601318359375,80.88055,556.2601,224.414202,276.8805465698242,-23.379244317979587,195.99998,556.2600708007812,-183.80618753164225
175974,64,1,MRI_MSR_104,0.0024038462,0.5168269,1.0336539,3.0,3.0,,1.6798661,1.6798661,2.4831731,1.320133924484253,46.836814377368505,1.9663461,1.320133924484253,32.863602979950834
175974,64,2,MRI_FRR_257,0.05528846,11.887019,12.920673,12.0,15.0,,38.63692,40.316788,0.1129809999999995,26.63692092895508,-23476.460580942978,2.0793269999999997,25.31678771972656,-1117.547202519208
175974,64,3,MRI_FRR_264,0.06490385,13.954328,26.875,23.0,38.0,,45.356384,85.67317,9.045672,22.35638427734375,-147.1500655489581,11.125,47.67317199707031,-328.5228943556882
175974,64,4,MRI_FRR_264,0.0072115385,1.5504807,28.42548,23.0,61.0,,5.039598,90.71277,21.4495193,17.960402011871338,16.266645603235787,32.57452,29.7127685546875,8.785245171110732
175974,64,5,MRI_FRR_264,0.088942304,19.122595,47.548073,39.0,100.0,,62.15504,152.86781,19.877405,23.1550407409668,-16.489253707749064,52.451927,52.86781311035156,-0.7928900502579529
175974,64,6,MRI_FRR_257,0.21874999,47.031246,94.579315,0.0,100.0,,152.8678,305.7356,47.031246,152.8677978515625,-225.03454799297148,5.420685000000006,205.735595703125,-3695.380024906903
175974,64,7,MRI_FRR_264,0.0072115385,1.5504807,96.1298,12.0,112.0,,5.039598,310.7752,10.4495193,6.960402011871338,33.39021813308352,15.870199999999995,198.77520751953125,-1152.5060019377906
175974,64,8,MRI_FRR_264,0.045673076,9.819712,105.94951,20.0,132.0,,31.917456,342.69266,10.180288,11.917455673217772,-17.06403269944597,26.05049,210.69265747070312,-708.7857751263149
175974,64,9,MRI_FRR_257,0.0024038462,0.5168269,106.46634,7.0,139.0,,1.6798661,344.37253,6.4831731,5.320133924484253,17.939350956335673,32.53366,205.37252807617188,-531.2616781394158
175974,64,10,MRI_FRR_264,0.016826924,3.6177886,110.08413,0.0,139.0,,11.759063,356.1316,3.6177886,11.759062767028809,-225.03454643615183,28.91587,217.131591796875,-650.9080369944775
175974,64,11,MRI_FRR_257,0.0024038462,0.5168269,110.60096,3.0,142.0,,1.6798661,357.81146,2.4831731,1.320133924484253,46.836814377368505,31.39904,215.81146240234372,-587.3186645271439
175974,64,12,MRI_FRR_264,0.0072115385,1.5504807,112.15144,0.0,142.0,,5.039598,362.85107,1.5504807,5.039597988128662,-225.034551421934,29.84856000000001,220.85107421875,-639.9052892962003
175974,64,13,MRI_FRR_257,0.0024038462,0.5168269,112.668274,1.0,143.0,,1.6798661,364.53094,0.4831731,0.6798660755157471,-40.70859398334614,30.331726000000003,221.53094482421875,-630.3604972042103
175974,64,14,MRI_FRR_264,0.0072115385,1.5504807,114.21876,0.0,143.0,,5.039598,369.57056,1.5504807,5.039597988128662,-225.034551421934,28.78124,226.570556640625,-687.2161054931095
175974,64,15,MRI_FRR_34,0.0072115385,1.5504807,115.76924,1.0,144.0,,5.039598,374.61017,0.5504807,4.039597988128662,-633.8309931898905,28.230760000000004,230.61016845703125,-716.8755232130883
175974,64,16,MRI_FRR_257,0.0024038462,0.5168269,116.28607,6.0,150.0,,1.6798661,376.29004,5.4831731,4.320133924484253,21.21106071803108,33.713930000000005,226.2900390625,-571.2063502015338
175974,64,17,MRI_FRR_264,0.016826924,3.6177886,119.90386,42.0,192.0,,11.759063,388.0491,38.3822114,30.24093723297119,21.21106072337669,72.09614,196.04910278320312,-171.92732202195998
175974,64,18,MRI_MPT_1005,0.2716346,58.40144,178.3053,6.0,198.0,,189.82486,577.87396,52.40144,183.82485961914065,-250.8011604626526,19.69470000000001,379.87396240234375,-1828.8131446650293
175974,64,19,MRI_FRR_257,0.03125,6.71875,185.02405,2.0,200.0,,21.83826,599.7122,4.71875,19.83826065063477,-320.41347074192885,14.975950000000012,399.7122192382813,-2569.027468963778
175974,64,20,MRI_FRR_264,0.01201923,2.5841346,187.60818,15.0,215.0,,8.39933,608.1116,12.4158654,6.600669860839844,46.83681202890743,27.39182,393.111572265625,-1335.142214959156
175974,64,21,MRI_MSR_100,0.12740384,27.391827,215.00002,-215.0,0.0,697.1444091796875,89.03289,697.1445,242.391827,304.0328903198242,-25.43033900224045,215.00002,697.1444702148438,-224.25321179730295
175974,65,1,MRI_MSR_104,0.001980198,0.4217822,0.8435644,3.0,3.0,,1.5040796,1.5040796,2.5782178,1.4959204196929932,41.97850857701032,2.1564356,1.4959204196929932,30.629951588028263
175974,65,2,MRI_FRR_257,0.045544554,9.70099,10.544554,13.0,16.0,,34.593826,36.097904,3.299010000000001,21.593826293945312,-554.5547389654868,5.455446,20.097904205322266,-268.4007541330675
175974,65,3,MRI_FRR_264,0.053465348,11.388119,21.932673,33.0,49.0,,40.61015,76.70805,21.611881,7.610149383544922,64.78719560067483,27.067327,27.708053588867188,-2.3671587108220504
175974,65,4,MRI_FRR_264,0.0059405942,1.2653465,23.198019,22.0,71.0,,4.5122385,81.22029,20.7346535,17.48776149749756,15.659253734345944,47.801981,10.220291137695312,78.61952386932393
175974,65,5,MRI_CCS_11,0.00990099,2.1089108,25.30693,1.0,72.0,,7.520397,88.74069,1.1089108,6.520397186279297,-488.0001517055562,46.69307,16.740692138671875,64.14737317834987
175974,65,6,MRI_CCS_11,0.21188119,45.130695,70.43762,17.0,89.0,,160.93651,249.6772,28.130695000000003,143.93650817871094,-411.6706436819671,18.562380000000005,160.6772003173828,-765.6066749920149
175974,65,7,MRI_FRR_264,0.02970297,6.3267326,76.76436,14.0,103.0,,22.561193,272.2384,7.6732674,8.561193466186523,-11.571681526262504,26.235640000000004,169.2384033203125,-545.0706112765401
175974,65,8,MRI_FRR_257,0.0059405942,1.2653465,78.02971,7.0,110.0,,4.5122385,276.75064,5.7346535,2.4877614974975586,56.61880011586474,31.97029000000001,166.75064086914062,-421.58000715395633
175974,65,9,MRI_FRR_264,0.00990099,2.1089108,80.13862,1.0,111.0,,7.520397,284.27103,1.1089108,6.520397186279297,-488.0001517055562,30.86138,173.27102661132812,-461.4493798116874
175974,65,10,MRI_FRR_257,0.001980198,0.4217822,80.5604,2.0,113.0,,1.5040796,285.77512,1.5782178,0.4959204196929931,68.57718752804631,32.4396,172.77511596679688,-432.6055684003406
175974,65,11,MRI_FRR_264,0.00990099,2.1089108,82.66931,0.0,113.0,,7.520397,293.2955,2.1089108,7.520397186279297,-256.6010087424891,30.330690000000004,180.2955017089844,-494.4325754177843
175974,65,12,MRI_FRR_257,0.001980198,0.4217822,83.091095,1.0,114.0,,1.5040796,294.7996,0.5782178,0.5040795803070068,12.821850121700365,30.908905000000004,180.79959106445312,-484.9433717061575
175974,65,13,MRI_FRR_264,0.0059405942,1.2653465,84.356445,1.0,115.0,,4.5122385,299.31183,0.2653464999999999,3.5122385025024414,-1223.642295075474,30.643555000000006,184.31182861328125,-501.4701251642677
175974,65,14,MRI_FRR_34,0.001980198,0.4217822,84.77823,0.0,115.0,,1.5040796,300.81592,0.4217822,1.5040795803070068,-256.60100883987207,30.221770000000006,185.81591796875,-514.8412815290103
175974,65,15,MRI_FRR_257,0.0059405942,1.2653465,86.04358,6.0,121.0,,4.5122385,305.32816,4.7346535,1.4877614974975586,68.57718315611568,34.956419999999994,184.32815551757807,-427.30844725397554
175974,65,16,MRI_FRR_264,0.021782178,4.639604,90.68318,68.0,189.0,,16.544876,321.87305,63.360396,51.45512390136719,18.789769083250068,98.31682,132.873046875,-35.147828087808364
175974,65,17,MRI_MPT_1005,0.21188119,45.130695,135.81387,6.0,195.0,,160.93651,482.80957,39.130695,154.93650817871094,-295.94622119211255,59.18612999999999,287.8095703125,-386.2787452271335
175974,65,18,MRI_FRR_257,0.24752475,52.72277,188.53665,2.0,197.0,,188.00993,670.8195,50.72277,186.0099334716797,-266.7188000018132,8.463349999999991,473.8195190429688,-5498.48663995899
175974,65,19,MRI_FRR_264,0.00990099,2.1089108,190.64557,16.0,213.0,,7.520397,678.3399,13.8910892,8.479602813720703,38.956530394170215,22.354430000000008,465.33990478515625,-1981.645136043085
175974,65,20,MRI_MSR_100,0.104950495,22.354456,213.00003,-213.0,0.0,758.0560913085938,79.71622,758.05615,235.354456,292.7162170410156,-24.37249840768497,213.00003,758.05615234375,-255.89485707760224
175974,66,1,MRI_MSR_104,0.004310345,1.512931,3.025862,54.0,54.0,,1.6307911,1.6307911,52.487069,52.36920893192291,0.2245506756665829,50.974138,52.36920893192291,-2.736821036430113
175974,66,2,MRI_FRR_257,0.099137925,34.797413,37.823277,7.0,61.0,,37.508194,39.138985,27.797413,30.50819396972656,-9.75191817212114,23.176723000000003,21.86101531982422,5.676849484613436
175974,66,3,MRI_FRR_264,0.116379306,40.849136,78.67241,5.0,66.0,,44.031357,83.17034,35.849136,39.03135681152344,-8.876701551533728,12.67241,17.17034149169922,-35.49389178300907
175974,66,4,MRI_CCS_11,0.08189654,28.745687,107.4181,13.0,79.0,,30.98503,114.15537,15.745687,17.985029220581055,-14.221940399177594,28.418099999999995,35.155372619628906,-23.707681441155152
175974,66,5,MRI_FRR_264,0.06465517,22.693964,130.11206,19.0,98.0,,24.461866,138.61723,3.693964000000001,5.46186637878418,-47.85922057670778,32.112060000000014,40.61723327636719,-26.48591612113072
175974,66,6,MRI_CCS_11,0.012931034,4.538793,134.65085,113.0,211.0,,4.892373,143.50961,108.461207,108.10762691497804,0.3259968193254334,76.34915000000001,67.49038696289062,11.602962229585245
175974,66,7,MRI_CCS_11,0.012931034,4.538793,139.18964,55.0,266.0,,4.892373,148.402,50.461207,50.10762691497803,0.7006968442549826,126.81036,117.59800720214844,7.264668910214879
175974,66,8,MRI_FRR_257,0.004310345,1.512931,140.70256,1.0,267.0,,1.6307911,150.03279,0.512931,0.6307910680770874,-22.977762716054865,126.29744,116.96720886230467,7.387506142401071
175974,66,9,MRI_FRR_264,0.012931034,4.538793,145.24135,9.0,276.0,,4.892373,154.92517,4.461207,4.107626914978027,7.925659693037615,130.75865,121.0748291015625,7.405874027024208
175974,66,10,MRI_FRR_264,0.012931034,4.538793,149.78014,7.0,283.0,,4.892373,159.81755,2.461207,2.107626914978028,14.366125442596768,133.21986,123.18244934082033,7.534470205252954
175974,66,11,MRI_FRR_257,0.004310345,1.512931,151.29306,7.0,290.0,,1.6307911,161.44835,5.487069,5.369208931922913,2.147960378793986,138.70694,128.55165100097656,7.321399346725867
175974,66,12,MRI_FRR_264,0.021551723,7.564655,158.85771,7.0,297.0,,8.153955,169.60231,0.5646550000000001,1.1539554595947266,-104.36469341362891,138.14229,127.39768981933594,7.777922445519084
175974,66,13,MRI_MPT_1005,0.038793102,13.616379,172.47409,3.0,300.0,,14.677119,184.27943,10.616379,11.677119255065918,-9.991544716573491,127.52591,115.72056579589844,9.257212282665988
175974,66,14,MRI_FRR_257,0.004310345,1.512931,173.98701,1.0,301.0,,1.6307911,185.91023,0.512931,0.6307910680770874,-22.977762716054865,127.01299,115.08976745605467,9.387404031623312
175974,66,15,MRI_FRR_264,0.012931034,4.538793,178.5258,1.0,302.0,,4.892373,190.80261,3.538793,3.8923730850219727,-9.991544716573491,123.4742,111.1973876953125,9.942815830908398
