SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,Position_encoded,Direction_encoded,true_total_time
57,11,0.0,-1388050,1,1,0,0,354.0
57,6,22.0,-1388050,1,1,0,0,354.0
57,4,31.000000000000004,-1416950,1,1,0,0,354.0
57,5,39.0,-1416950,1,1,0,0,354.0
57,5,56.0,-1416950,1,1,0,0,354.0
57,1,60.00000000000001,-1416950,1,1,0,0,354.0
57,1,62.00000000000001,-1416950,1,1,0,0,354.0
57,5,80.0,-1416950,1,1,0,0,354.0
57,4,148.0,3050,1,1,0,0,354.0
57,5,149.0,3050,1,1,0,0,354.0
57,5,162.0,3050,1,1,0,0,354.0
57,1,254.00000000000003,3050,1,1,0,0,354.0
57,1,256.0,3050,1,1,0,0,354.0
57,4,299.0,100,1,1,0,0,354.0
57,5,308.0,100,1,1,0,0,354.0
57,7,310.0,100,1,1,0,0,354.0
57,15,333.0,100,1,1,0,0,354.0
57,9,334.0,100,1,1,0,0,354.0
57,4,337.0,-1415100,1,1,0,0,354.0
57,5,338.0,-1415100,1,1,0,0,354.0
57,10,354.0,-1415100,1,1,0,0,354.0
58,11,0.0,-1415100,1,3,0,0,345.0
58,6,59.00000000000001,-1415100,1,3,0,0,345.0
58,4,65.0,-1533200,1,3,0,0,345.0
58,5,74.0,-1533200,1,3,0,0,345.0
58,1,85.0,-1533200,1,3,0,0,345.0
58,5,134.0,-1533200,1,3,0,0,345.0
58,1,172.0,-1533200,1,3,0,0,345.0
58,1,173.0,-1533200,1,3,0,0,345.0
58,4,192.0,300,1,3,0,0,345.0
58,5,194.0,300,1,3,0,0,345.0
58,5,196.0,300,1,3,0,0,345.0
58,4,246.00000000000003,550,1,3,0,0,345.0
58,5,247.00000000000003,550,1,3,0,0,345.0
58,5,256.0,550,1,3,0,0,345.0
58,4,256.0,-3350,1,3,0,0,345.0
58,5,257.0,-3350,1,3,0,0,345.0
58,1,260.0,-3350,1,3,0,0,345.0
58,1,294.0,-3350,1,3,0,0,345.0
58,4,303.0,200,1,3,0,0,345.0
58,5,310.0,200,1,3,0,0,345.0
58,7,319.0,200,1,3,0,0,345.0
58,15,327.0,200,1,3,0,0,345.0
58,9,328.0,200,1,3,0,0,345.0
58,2,345.0,200,1,3,0,0,345.0
58,10,345.0,200,1,3,0,0,345.0
59,11,0.0,200,3,10,0,0,181.0
59,6,4.0,200,3,10,0,0,181.0
59,4,9.0,-992900,3,10,0,0,181.0
59,1,16.0,-992900,3,10,0,0,181.0
59,5,17.0,-992900,3,10,0,0,181.0
59,5,29.000000000000004,-992900,3,10,0,0,181.0
59,1,45.0,-992900,3,10,0,0,181.0
59,4,73.0,400,3,10,0,0,181.0
59,5,74.0,400,3,10,0,0,181.0
59,5,87.0,400,3,10,0,0,181.0
59,4,87.0,300,3,10,0,0,181.0
59,5,88.0,300,3,10,0,0,181.0
59,1,130.0,300,3,10,0,0,181.0
59,4,135.0,-2400,3,10,0,0,181.0
59,5,142.0,-2400,3,10,0,0,181.0
59,7,149.0,-2400,3,10,0,0,181.0
59,15,165.0,-2400,3,10,0,0,181.0
59,9,166.0,-2400,3,10,0,0,181.0
59,10,181.0,-2400,3,10,0,0,181.0
60,11,0.0,-2400,10,10,0,0,233.00000000000003
60,6,4.0,-2400,10,10,0,0,233.00000000000003
60,4,9.0,-1139050,10,10,0,0,233.00000000000003
60,5,17.0,-1139050,10,10,0,0,233.00000000000003
60,1,21.0,-1139050,10,10,0,0,233.00000000000003
60,5,38.0,-1139050,10,10,0,0,233.00000000000003
60,5,45.0,-1139050,10,10,0,0,233.00000000000003
60,5,54.0,-1139050,10,10,0,0,233.00000000000003
60,4,127.0,150,10,10,0,0,233.00000000000003
60,5,129.0,150,10,10,0,0,233.00000000000003
60,5,141.0,150,10,10,0,0,233.00000000000003
60,4,141.0,-350,10,10,0,0,233.00000000000003
60,5,142.0,-350,10,10,0,0,233.00000000000003
60,1,186.0,-350,10,10,0,0,233.00000000000003
60,4,191.0,50,10,10,0,0,233.00000000000003
60,5,198.0,50,10,10,0,0,233.00000000000003
60,7,205.0,50,10,10,0,0,233.00000000000003
60,15,219.0,50,10,10,0,0,233.00000000000003
60,9,219.0,50,10,10,0,0,233.00000000000003
60,10,233.00000000000003,50,10,10,0,0,233.00000000000003
61,11,0.0,50,10,3,0,0,192.0
61,6,5.0,50,10,3,0,0,192.0
61,4,11.0,-1130850,10,3,0,0,192.0
61,5,18.0,-1130850,10,3,0,0,192.0
61,1,21.0,-1130850,10,3,0,0,192.0
61,5,36.0,-1130850,10,3,0,0,192.0
61,5,38.0,-1130850,10,3,0,0,192.0
61,4,105.0,500,10,3,0,0,192.0
61,5,107.0,500,10,3,0,0,192.0
61,5,119.0,500,10,3,0,0,192.0
61,4,119.0,-850,10,3,0,0,192.0
61,5,120.0,-850,10,3,0,0,192.0
61,1,140.0,-850,10,3,0,0,192.0
61,4,150.0,0,10,3,0,0,192.0
61,5,156.0,0,10,3,0,0,192.0
61,7,163.0,0,10,3,0,0,192.0
61,15,176.0,0,10,3,0,0,192.0
61,9,176.0,0,10,3,0,0,192.0
61,2,192.0,0,10,3,0,0,192.0
61,10,192.0,0,10,3,0,0,192.0
62,11,0.0,0,3,7,0,0,234.00000000000003
62,6,11.0,0,3,7,0,0,234.00000000000003
62,4,16.0,-1003900,3,7,0,0,234.00000000000003
62,5,22.0,-1003900,3,7,0,0,234.00000000000003
62,1,23.0,-1003900,3,7,0,0,234.00000000000003
62,5,35.0,-1003900,3,7,0,0,234.00000000000003
62,1,53.0,-1003900,3,7,0,0,234.00000000000003
62,1,54.0,-1003900,3,7,0,0,234.00000000000003
62,15,123.0,-1003900,3,7,0,0,234.00000000000003
62,9,123.0,-1003900,3,7,0,0,234.00000000000003
62,5,161.0,-1003900,3,7,0,0,234.00000000000003
62,1,188.0,-1003900,3,7,0,0,234.00000000000003
62,4,193.0,150,3,7,0,0,234.00000000000003
62,5,199.0,150,3,7,0,0,234.00000000000003
62,7,214.0,150,3,7,0,0,234.00000000000003
62,2,234.00000000000003,150,3,7,0,0,234.00000000000003
62,10,234.00000000000003,150,3,7,0,0,234.00000000000003
63,11,0.0,150,7,10,0,0,826.0
63,6,10.0,150,7,10,0,0,826.0
63,4,14.0,-1040100,7,10,0,0,826.0
63,5,21.0,-1040100,7,10,0,0,826.0
63,5,38.0,-1040100,7,10,0,0,826.0
63,1,91.0,-1040100,7,10,0,0,826.0
63,1,92.0,-1040100,7,10,0,0,826.0
63,1,105.0,-1040100,7,10,0,0,826.0
63,1,106.0,-1040100,7,10,0,0,826.0
63,4,223.0,350,7,10,0,0,826.0
63,5,224.0,350,7,10,0,0,826.0
63,5,237.00000000000003,350,7,10,0,0,826.0
63,1,754.0,350,7,10,0,0,826.0
63,4,761.0,50,7,10,0,0,826.0
63,5,767.0,50,7,10,0,0,826.0
63,4,768.0,-1104050,7,10,0,0,826.0
63,5,775.0,-1104050,7,10,0,0,826.0
63,4,780.0,50,7,10,0,0,826.0
63,5,787.0,50,7,10,0,0,826.0
63,7,798.0,50,7,10,0,0,826.0
63,15,810.0,50,7,10,0,0,826.0
63,9,811.0,50,7,10,0,0,826.0
63,10,826.0,50,7,10,0,0,826.0
64,11,0.0,50,10,10,0,0,1029.0
64,6,19.0,50,10,10,0,0,1029.0
64,4,28.0,-1138850,10,10,0,0,1029.0
64,5,36.0,-1138850,10,10,0,0,1029.0
64,1,38.0,-1138850,10,10,0,0,1029.0
64,5,100.0,-1138850,10,10,0,0,1029.0
64,5,176.0,-1138850,10,10,0,0,1029.0
64,4,176.0,300,10,10,0,0,1029.0
64,5,178.0,300,10,10,0,0,1029.0
64,5,471.00000000000006,300,10,10,0,0,1029.0
64,5,522.0,300,10,10,0,0,1029.0
64,1,964.0,300,10,10,0,0,1029.0
64,4,981.0,150,10,10,0,0,1029.0
64,5,988.0,150,10,10,0,0,1029.0
64,7,1000.0,150,10,10,0,0,1029.0
64,15,1015.0,150,10,10,0,0,1029.0
64,9,1015.0,150,10,10,0,0,1029.0
64,10,1029.0,150,10,10,0,0,1029.0
65,11,0.0,150,10,10,0,0,775.0
65,6,37.0,150,10,10,0,0,775.0
65,4,42.0,-1164900,10,10,0,0,775.0
65,5,49.0,-1164900,10,10,0,0,775.0
65,1,61.00000000000001,-1164900,10,10,0,0,775.0
65,5,147.0,-1164900,10,10,0,0,775.0
65,5,172.0,-1164900,10,10,0,0,775.0
65,1,383.0,-1164900,10,10,0,0,775.0
65,15,628.0,-1164900,10,10,0,0,775.0
65,9,628.0,-1164900,10,10,0,0,775.0
65,4,664.0,700,10,10,0,0,775.0
65,5,665.0,700,10,10,0,0,775.0
65,5,675.0,700,10,10,0,0,775.0
65,4,675.0,-1450,10,10,0,0,775.0
65,1,682.0,-1450,10,10,0,0,775.0
65,4,718.0,0,10,10,0,0,775.0
65,5,718.0,0,10,10,0,0,775.0
65,4,720.0,-200,10,10,0,0,775.0
65,5,726.0,-200,10,10,0,0,775.0
65,4,727.0,-763100,10,10,0,0,775.0
65,5,728.0,-763100,10,10,0,0,775.0
65,8,729.0,-763100,10,10,0,0,775.0
65,4,729.0,-767050,10,10,0,0,775.0
65,5,735.0,-767050,10,10,0,0,775.0
65,7,751.0,-767050,10,10,0,0,775.0
65,2,775.0,-767050,10,10,0,0,775.0
65,10,775.0,-767050,10,10,0,0,775.0
66,11,0.0,-767050,10,10,0,0,273.0
66,4,19.0,-1597100,10,10,0,0,273.0
66,6,23.0,-1597100,10,10,0,0,273.0
66,5,29.000000000000004,-1597100,10,10,0,0,273.0
66,1,50.0,-1597100,10,10,0,0,273.0
66,5,58.00000000000001,-1597100,10,10,0,0,273.0
66,4,101.0,250,10,10,0,0,273.0
66,5,103.0,250,10,10,0,0,273.0
66,5,112.0,250,10,10,0,0,273.0
66,1,113.0,250,10,10,0,0,273.0
66,4,178.0,-50,10,10,0,0,273.0
66,5,182.0,-50,10,10,0,0,273.0
66,4,184.0,-684000,10,10,0,0,273.0
66,5,186.0,-684000,10,10,0,0,273.0
66,8,187.0,-684000,10,10,0,0,273.0
66,4,187.0,-734000,10,10,0,0,273.0
66,5,193.0,-734000,10,10,0,0,273.0
66,7,206.0,-734000,10,10,0,0,273.0
66,15,231.00000000000003,-734000,10,10,0,0,273.0
66,9,232.00000000000003,-734000,10,10,0,0,273.0
66,2,273.0,-734000,10,10,0,0,273.0
66,10,273.0,-734000,10,10,0,0,273.0
67,11,0.0,-734000,10,10,0,0,166.0
67,6,5.0,-734000,10,10,0,0,166.0
67,4,10.0,-1593100,10,10,0,0,166.0
67,5,19.0,-1593100,10,10,0,0,166.0
67,1,29.000000000000004,-1593100,10,10,0,0,166.0
67,1,30.000000000000004,-1593100,10,10,0,0,166.0
67,5,39.0,-1593100,10,10,0,0,166.0
67,4,80.0,2850,10,10,0,0,166.0
67,5,81.0,2850,10,10,0,0,166.0
67,1,89.0,2850,10,10,0,0,166.0
67,5,91.0,2850,10,10,0,0,166.0
67,5,92.0,2850,10,10,0,0,166.0
67,4,109.0,-50,10,10,0,0,166.0
67,5,115.0,-50,10,10,0,0,166.0
67,8,117.0,-50,10,10,0,0,166.0
67,4,117.0,-848400,10,10,0,0,166.0
67,5,122.0,-848400,10,10,0,0,166.0
67,7,129.0,-848400,10,10,0,0,166.0
67,15,144.0,-848400,10,10,0,0,166.0
67,9,144.0,-848400,10,10,0,0,166.0
67,2,166.0,-848400,10,10,0,0,166.0
67,10,166.0,-848400,10,10,0,0,166.0
68,11,0.0,-848400,6,6,0,0,239.00000000000003
68,6,54.0,-848400,6,6,0,0,239.00000000000003
68,4,60.00000000000001,-1495150,6,6,0,0,239.00000000000003
68,5,70.0,-1495150,6,6,0,0,239.00000000000003
68,5,85.0,-1495150,6,6,0,0,239.00000000000003
68,1,177.0,-1495150,6,6,0,0,239.00000000000003
68,4,183.0,750,6,6,0,0,239.00000000000003
68,5,184.0,750,6,6,0,0,239.00000000000003
68,5,194.0,750,6,6,0,0,239.00000000000003
68,4,209.0,100,6,6,0,0,239.00000000000003
68,7,216.0,100,6,6,0,0,239.00000000000003
68,5,218.0,100,6,6,0,0,239.00000000000003
68,15,223.0,100,6,6,0,0,239.00000000000003
68,9,223.0,100,6,6,0,0,239.00000000000003
68,10,239.00000000000003,100,6,6,0,0,239.00000000000003
69,11,0.0,100,6,6,0,0,253.00000000000003
69,6,4.0,100,6,6,0,0,253.00000000000003
69,4,10.0,-1495200,6,6,0,0,253.00000000000003
69,5,19.0,-1495200,6,6,0,0,253.00000000000003
69,5,30.000000000000004,-1495200,6,6,0,0,253.00000000000003
69,1,140.0,-1495200,6,6,0,0,253.00000000000003
69,1,141.0,-1495200,6,6,0,0,253.00000000000003
69,4,156.0,600,6,6,0,0,253.00000000000003
69,5,157.0,600,6,6,0,0,253.00000000000003
69,5,164.0,600,6,6,0,0,253.00000000000003
69,4,173.0,150,6,6,0,0,253.00000000000003
69,5,179.0,150,6,6,0,0,253.00000000000003
69,4,179.0,-764450,6,6,0,0,253.00000000000003
69,5,181.0,-764450,6,6,0,0,253.00000000000003
69,8,181.0,-764450,6,6,0,0,253.00000000000003
69,4,182.0,-749700,6,6,0,0,253.00000000000003
69,5,187.0,-749700,6,6,0,0,253.00000000000003
69,7,191.0,-749700,6,6,0,0,253.00000000000003
69,15,233.00000000000003,-749700,6,6,0,0,253.00000000000003
69,9,234.00000000000003,-749700,6,6,0,0,253.00000000000003
69,10,253.00000000000003,-749700,6,6,0,0,253.00000000000003
70,11,0.0,-749700,6,6,0,0,212.0
70,4,1.0,-1528950,6,6,0,0,212.0
70,6,3.0,-1528950,6,6,0,0,212.0
70,5,10.0,-1528950,6,6,0,0,212.0
70,5,24.0,-1528950,6,6,0,0,212.0
70,1,117.0,-1528950,6,6,0,0,212.0
70,4,134.0,450,6,6,0,0,212.0
70,5,135.0,450,6,6,0,0,212.0
70,5,144.0,450,6,6,0,0,212.0
70,4,159.0,100,6,6,0,0,212.0
70,5,165.0,100,6,6,0,0,212.0
70,4,165.0,-671200,6,6,0,0,212.0
70,5,166.0,-671200,6,6,0,0,212.0
70,4,166.0,-673050,6,6,0,0,212.0
70,5,167.0,-673050,6,6,0,0,212.0
70,4,167.0,-672900,6,6,0,0,212.0
70,5,170.0,-672900,6,6,0,0,212.0
70,8,172.0,-672900,6,6,0,0,212.0
70,4,172.0,-758700,6,6,0,0,212.0
70,5,177.0,-758700,6,6,0,0,212.0
70,7,178.0,-758700,6,6,0,0,212.0
70,15,196.0,-758700,6,6,0,0,212.0
70,9,197.0,-758700,6,6,0,0,212.0
70,10,212.0,-758700,6,6,0,0,212.0
71,11,0.0,-758700,6,6,0,0,992.0
71,6,10.0,-758700,6,6,0,0,992.0
71,4,29.000000000000004,-1538100,6,6,0,0,992.0
71,5,38.0,-1538100,6,6,0,0,992.0
71,5,47.0,-1538100,6,6,0,0,992.0
71,4,901.0,750,6,6,0,0,992.0
71,5,902.0,750,6,6,0,0,992.0
71,1,904.0,750,6,6,0,0,992.0
71,5,911.0,750,6,6,0,0,992.0
71,4,929.0,100,6,6,0,0,992.0
71,5,938.0,100,6,6,0,0,992.0
71,7,938.0,100,6,6,0,0,992.0
71,15,972.0,100,6,6,0,0,992.0
71,9,973.0,100,6,6,0,0,992.0
71,2,992.0,100,6,6,0,0,992.0
71,10,992.0,100,6,6,0,0,992.0
72,11,0.0,100,6,1,0,0,287.0
72,6,24.0,100,6,1,0,0,287.0
72,4,27.0,-1495100,6,1,0,0,287.0
72,5,36.0,-1495100,6,1,0,0,287.0
72,5,52.0,-1495100,6,1,0,0,287.0
72,1,99.0,-1495100,6,1,0,0,287.0
72,1,102.0,-1495100,6,1,0,0,287.0
72,4,143.0,250,6,1,0,0,287.0
72,5,144.0,250,6,1,0,0,287.0
72,5,148.0,250,6,1,0,0,287.0
72,5,153.0,250,6,1,0,0,287.0
72,1,177.0,250,6,1,0,0,287.0
72,1,203.0,250,6,1,0,0,287.0
72,4,238.00000000000003,50,6,1,0,0,287.0
72,5,242.00000000000003,50,6,1,0,0,287.0
72,4,242.00000000000003,-545700,6,1,0,0,287.0
72,5,244.00000000000003,-545700,6,1,0,0,287.0
72,4,244.00000000000003,-592700,6,1,0,0,287.0
72,5,247.00000000000003,-592700,6,1,0,0,287.0
72,8,247.00000000000003,-592700,6,1,0,0,287.0
72,4,247.00000000000003,-615950,6,1,0,0,287.0
72,5,253.00000000000003,-615950,6,1,0,0,287.0
72,7,258.0,-615950,6,1,0,0,287.0
72,15,264.0,-615950,6,1,0,0,287.0
72,9,264.0,-615950,6,1,0,0,287.0
72,4,269.0,-1395050,6,1,0,0,287.0
72,5,270.0,-1395050,6,1,0,0,287.0
72,10,287.0,-1395050,6,1,0,0,287.0
73,11,0.0,-1395050,1,1,0,0,301.0
73,6,5.0,-1395050,1,1,0,0,301.0
73,4,11.0,-1663050,1,1,0,0,301.0
73,5,21.0,-1663050,1,1,0,0,301.0
73,1,26.0,-1663050,1,1,0,0,301.0
73,1,35.0,-1663050,1,1,0,0,301.0
73,5,58.00000000000001,-1663050,1,1,0,0,301.0
73,4,115.0,350,1,1,0,0,301.0
73,5,116.0,350,1,1,0,0,301.0
73,5,129.0,350,1,1,0,0,301.0
73,4,129.0,-1350,1,1,0,0,301.0
73,5,130.0,-1350,1,1,0,0,301.0
73,1,218.0,-1350,1,1,0,0,301.0
73,4,264.0,-50,1,1,0,0,301.0
73,7,271.0,-50,1,1,0,0,301.0
73,5,272.0,-50,1,1,0,0,301.0
73,15,280.0,-50,1,1,0,0,301.0
73,9,281.0,-50,1,1,0,0,301.0
73,4,285.0,-1415050,1,1,0,0,301.0
73,5,286.0,-1415050,1,1,0,0,301.0
73,10,301.0,-1415050,1,1,0,0,301.0
74,11,0.0,-1415050,1,10,0,0,253.00000000000003
74,6,33.0,-1415050,1,10,0,0,253.00000000000003
74,4,37.0,-1468100,1,10,0,0,253.00000000000003
74,5,45.0,-1468100,1,10,0,0,253.00000000000003
74,5,82.0,-1468100,1,10,0,0,253.00000000000003
74,4,147.0,1800,1,10,0,0,253.00000000000003
74,5,148.0,1800,1,10,0,0,253.00000000000003
74,5,151.0,1800,1,10,0,0,253.00000000000003
74,4,151.0,-750,1,10,0,0,253.00000000000003
74,5,152.0,-750,1,10,0,0,253.00000000000003
74,5,162.0,-750,1,10,0,0,253.00000000000003
74,1,171.0,-750,1,10,0,0,253.00000000000003
74,1,173.0,-750,1,10,0,0,253.00000000000003
74,5,209.0,-750,1,10,0,0,253.00000000000003
74,5,210.0,-750,1,10,0,0,253.00000000000003
74,4,210.0,100,1,10,0,0,253.00000000000003
74,5,216.0,100,1,10,0,0,253.00000000000003
74,8,216.0,100,1,10,0,0,253.00000000000003
74,4,217.0,-802900,1,10,0,0,253.00000000000003
74,5,218.0,-802900,1,10,0,0,253.00000000000003
74,4,219.0,-814650,1,10,0,0,253.00000000000003
74,5,224.0,-814650,1,10,0,0,253.00000000000003
74,7,226.0,-814650,1,10,0,0,253.00000000000003
74,15,231.00000000000003,-814650,1,10,0,0,253.00000000000003
74,9,232.00000000000003,-814650,1,10,0,0,253.00000000000003
74,10,253.00000000000003,-814650,1,10,0,0,253.00000000000003
75,11,0.0,-814650,10,1,0,0,377.0
75,6,6.0,-814650,10,1,0,0,377.0
75,4,11.0,-1564050,10,1,0,0,377.0
75,5,20.0,-1564050,10,1,0,0,377.0
75,1,30.000000000000004,-1564050,10,1,0,0,377.0
75,1,31.000000000000004,-1564050,10,1,0,0,377.0
75,5,34.0,-1564050,10,1,0,0,377.0
75,5,43.0,-1564050,10,1,0,0,377.0
75,4,105.0,3200,10,1,0,0,377.0
75,5,105.0,3200,10,1,0,0,377.0
75,5,118.0,3200,10,1,0,0,377.0
75,4,118.0,-1350,10,1,0,0,377.0
75,5,119.0,-1350,10,1,0,0,377.0
75,1,148.0,-1350,10,1,0,0,377.0
75,1,159.0,-1350,10,1,0,0,377.0
75,4,304.0,-100,10,1,0,0,377.0
75,5,309.0,-100,10,1,0,0,377.0
75,8,309.0,-100,10,1,0,0,377.0
75,4,310.0,-674250,10,1,0,0,377.0
75,5,311.0,-674250,10,1,0,0,377.0
75,8,311.0,-674250,10,1,0,0,377.0
75,4,314.0,-717900,10,1,0,0,377.0
75,5,319.0,-717900,10,1,0,0,377.0
75,7,320.0,-717900,10,1,0,0,377.0
75,15,357.0,-717900,10,1,0,0,377.0
75,9,357.0,-717900,10,1,0,0,377.0
75,4,361.0,-1497150,10,1,0,0,377.0
75,5,362.0,-1497150,10,1,0,0,377.0
75,10,377.0,-1497150,10,1,0,0,377.0
76,11,0.0,-1497150,1,1,0,0,396.0
76,4,6.0,-1471850,1,1,0,0,396.0
76,6,11.0,-1471850,1,1,0,0,396.0
76,5,15.000000000000002,-1471850,1,1,0,0,396.0
76,1,49.0,-1471850,1,1,0,0,396.0
76,1,54.0,-1471850,1,1,0,0,396.0
76,5,61.00000000000001,-1471850,1,1,0,0,396.0
76,5,68.0,-1471850,1,1,0,0,396.0
76,1,105.0,-1471850,1,1,0,0,396.0
76,4,139.0,500,1,1,0,0,396.0
76,5,141.0,500,1,1,0,0,396.0
76,5,151.0,500,1,1,0,0,396.0
76,1,213.0,500,1,1,0,0,396.0
76,1,265.0,500,1,1,0,0,396.0
76,1,266.0,500,1,1,0,0,396.0
76,4,339.0,150,1,1,0,0,396.0
76,5,343.0,150,1,1,0,0,396.0
76,8,345.0,150,1,1,0,0,396.0
76,4,349.0,-638300,1,1,0,0,396.0
76,5,354.0,-638300,1,1,0,0,396.0
76,7,363.0,-638300,1,1,0,0,396.0
76,15,376.0,-638300,1,1,0,0,396.0
76,9,377.0,-638300,1,1,0,0,396.0
76,4,381.0,-1417050,1,1,0,0,396.0
76,5,381.0,-1417050,1,1,0,0,396.0
76,6,386.0,-1417050,1,1,0,0,396.0
76,6,387.0,-1417050,1,1,0,0,396.0
76,6,390.0,-1417050,1,1,0,0,396.0
76,6,391.0,-1417050,1,1,0,0,396.0
76,10,396.0,-1417050,1,1,0,0,396.0
77,11,0.0,-1417050,1,10,0,0,257.0
77,6,14.0,-1417050,1,10,0,0,257.0
77,4,20.0,-1588150,1,10,0,0,257.0
77,5,29.000000000000004,-1588150,1,10,0,0,257.0
77,1,56.0,-1588150,1,10,0,0,257.0
77,1,57.0,-1588150,1,10,0,0,257.0
77,5,67.0,-1588150,1,10,0,0,257.0
77,5,115.0,-1588150,1,10,0,0,257.0
77,4,115.0,350,1,10,0,0,257.0
77,5,117.0,350,1,10,0,0,257.0
77,1,127.0,350,1,10,0,0,257.0
77,1,130.0,350,1,10,0,0,257.0
77,1,132.0,350,1,10,0,0,257.0
77,1,133.0,350,1,10,0,0,257.0
77,1,146.0,350,1,10,0,0,257.0
77,1,151.0,350,1,10,0,0,257.0
77,15,208.0,350,1,10,0,0,257.0
77,4,208.0,-300,1,10,0,0,257.0
77,9,208.0,-300,1,10,0,0,257.0
77,5,213.0,-300,1,10,0,0,257.0
77,4,213.0,-635750,1,10,0,0,257.0
77,5,216.0,-635750,1,10,0,0,257.0
77,4,217.0,-935650,1,10,0,0,257.0
77,5,219.0,-935650,1,10,0,0,257.0
77,4,219.0,-814150,1,10,0,0,257.0
77,5,221.0,-814150,1,10,0,0,257.0
77,8,221.0,-814150,1,10,0,0,257.0
77,4,223.0,-899650,1,10,0,0,257.0
77,5,228.0,-899650,1,10,0,0,257.0
77,7,242.00000000000003,-899650,1,10,0,0,257.0
77,10,257.0,-899650,1,10,0,0,257.0
78,11,0.0,-899650,10,1,0,0,293.0
78,6,3.0,-899650,10,1,0,0,293.0
78,4,10.0,-1548900,10,1,0,0,293.0
78,5,20.0,-1548900,10,1,0,0,293.0
78,5,28.0,-1548900,10,1,0,0,293.0
78,1,35.0,-1548900,10,1,0,0,293.0
78,1,37.0,-1548900,10,1,0,0,293.0
78,5,128.0,-1548900,10,1,0,0,293.0
78,5,146.0,-1548900,10,1,0,0,293.0
78,1,150.0,-1548900,10,1,0,0,293.0
78,1,151.0,-1548900,10,1,0,0,293.0
78,1,152.0,-1548900,10,1,0,0,293.0
78,1,154.0,-1548900,10,1,0,0,293.0
78,1,175.0,-1548900,10,1,0,0,293.0
78,1,176.0,-1548900,10,1,0,0,293.0
78,1,228.0,-1548900,10,1,0,0,293.0
78,1,231.00000000000003,-1548900,10,1,0,0,293.0
78,5,256.0,-1548900,10,1,0,0,293.0
78,4,257.0,650,10,1,0,0,293.0
78,5,257.0,650,10,1,0,0,293.0
78,5,261.0,650,10,1,0,0,293.0
78,4,261.0,-608550,10,1,0,0,293.0
78,5,264.0,-608550,10,1,0,0,293.0
78,8,265.0,-608550,10,1,0,0,293.0
78,4,265.0,-585600,10,1,0,0,293.0
78,15,270.0,-585600,10,1,0,0,293.0
78,5,270.0,-585600,10,1,0,0,293.0
78,9,271.0,-585600,10,1,0,0,293.0
78,7,276.0,-585600,10,1,0,0,293.0
78,4,278.0,-1364900,10,1,0,0,293.0
78,5,279.0,-1364900,10,1,0,0,293.0
78,10,293.0,-1364900,10,1,0,0,293.0
79,11,0.0,-1364900,1,1,0,0,409.0
79,6,20.0,-1364900,1,1,0,0,409.0
79,4,26.0,-1549050,1,1,0,0,409.0
79,5,29.000000000000004,-1549050,1,1,0,0,409.0
79,4,30.000000000000004,-1365200,1,1,0,0,409.0
79,5,38.0,-1365200,1,1,0,0,409.0
79,1,60.00000000000001,-1365200,1,1,0,0,409.0
79,5,66.0,-1365200,1,1,0,0,409.0
79,1,66.0,-1365200,1,1,0,0,409.0
79,1,67.0,-1365200,1,1,0,0,409.0
79,5,88.0,-1365200,1,1,0,0,409.0
79,4,131.0,550,1,1,0,0,409.0
79,5,132.0,550,1,1,0,0,409.0
79,5,144.0,550,1,1,0,0,409.0
79,4,144.0,-250,1,1,0,0,409.0
79,5,145.0,-250,1,1,0,0,409.0
79,1,187.0,-250,1,1,0,0,409.0
79,1,189.0,-250,1,1,0,0,409.0
79,4,348.0,-100,1,1,0,0,409.0
79,5,353.0,-100,1,1,0,0,409.0
79,4,353.0,-587550,1,1,0,0,409.0
79,5,356.0,-587550,1,1,0,0,409.0
79,8,358.0,-587550,1,1,0,0,409.0
79,4,358.0,-621050,1,1,0,0,409.0
79,5,363.0,-621050,1,1,0,0,409.0
79,7,370.0,-621050,1,1,0,0,409.0
79,15,389.0,-621050,1,1,0,0,409.0
79,9,389.0,-621050,1,1,0,0,409.0
79,4,393.0,-1400150,1,1,0,0,409.0
79,5,394.0,-1400150,1,1,0,0,409.0
79,10,409.0,-1400150,1,1,0,0,409.0
80,11,0.0,-1400150,1,1,0,0,238.00000000000003
80,6,8.0,-1400150,1,1,0,0,238.00000000000003
80,4,10.0,-1465100,1,1,0,0,238.00000000000003
80,5,19.0,-1465100,1,1,0,0,238.00000000000003
80,1,46.0,-1465100,1,1,0,0,238.00000000000003
80,5,47.0,-1465100,1,1,0,0,238.00000000000003
80,1,48.0,-1465100,1,1,0,0,238.00000000000003
80,5,70.0,-1465100,1,1,0,0,238.00000000000003
80,5,138.0,-1465100,1,1,0,0,238.00000000000003
80,4,138.0,600,1,1,0,0,238.00000000000003
80,5,139.0,600,1,1,0,0,238.00000000000003
80,1,141.0,600,1,1,0,0,238.00000000000003
80,1,142.0,600,1,1,0,0,238.00000000000003
80,1,169.0,600,1,1,0,0,238.00000000000003
80,1,170.0,600,1,1,0,0,238.00000000000003
80,4,197.0,100,1,1,0,0,238.00000000000003
80,8,201.0,100,1,1,0,0,238.00000000000003
80,5,201.0,100,1,1,0,0,238.00000000000003
80,4,201.0,-571400,1,1,0,0,238.00000000000003
80,5,202.0,-571400,1,1,0,0,238.00000000000003
80,4,203.0,-594600,1,1,0,0,238.00000000000003
80,8,204.0,-594600,1,1,0,0,238.00000000000003
